縣市,鄉鎮市區,村里,107年宅數,107年比例
南投縣,南投市,龍泉里,34,8.90%
南投縣,南投市,康壽里,67,9.30%
南投縣,南投市,三民里,59,14.94%
南投縣,南投市,仁和里,19,8.37%
南投縣,南投市,南投里,35,14.22%
南投縣,南投市,彰仁里,30,16.56%
南投縣,南投市,崇文里,99,17.92%
南投縣,南投市,漳興里,130,11.40%
南投縣,南投市,漳和里,266,9.17%
南投縣,南投市,軍功里,240,12.40%
南投縣,南投市,東山里,27,20.22%
南投縣,南投市,平和里,336,12.05%
南投縣,南投市,振興里,69,8.87%
南投縣,南投市,千秋里,45,12.54%
南投縣,南投市,三興里,210,9.63%
南投縣,南投市,三和里,127,10.29%
南投縣,南投市,嘉興里,98,12.52%
南投縣,南投市,嘉和里,241,12.28%
南投縣,南投市,福山里,73,11.96%
南投縣,南投市,永興里,11,4.70%
南投縣,南投市,鳳鳴里,14,11.34%
南投縣,南投市,鳳山里,15,6.59%
南投縣,南投市,平山里,222,9.78%
南投縣,南投市,新興里,199,9.36%
南投縣,南投市,永豐里,104,8.90%
南投縣,南投市,福興里,176,12.81%
南投縣,南投市,營北里,318,11.89%
南投縣,南投市,營南里,125,12.42%
南投縣,南投市,內興里,390,13.76%
南投縣,南投市,內新里,77,13.49%
南投縣,南投市,光華里,6,15.00%
南投縣,南投市,光榮里,62,19.21%
南投縣,南投市,光明里,15,20.00%
南投縣,南投市,光輝里,35,16.18%
南投縣,埔里鎮,東門里,152,11.03%
南投縣,埔里鎮,南門里,52,12.57%
南投縣,埔里鎮,西門里,137,9.93%
南投縣,埔里鎮,北門里,107,10.00%
南投縣,埔里鎮,同聲里,97,10.66%
南投縣,埔里鎮,薰化里,74,13.21%
南投縣,埔里鎮,清新里,196,11.27%
南投縣,埔里鎮,大城里,316,11.31%
南投縣,埔里鎮,籃城里,40,11.32%
南投縣,埔里鎮,枇杷里,490,14.40%
南投縣,埔里鎮,水頭里,191,11.72%
南投縣,埔里鎮,麒麟里,88,17.65%
南投縣,埔里鎮,珠格里,22,6.64%
南投縣,埔里鎮,溪南里,28,7.59%
南投縣,埔里鎮,桃米里,86,15.82%
南投縣,埔里鎮,成功里,17,18.33%
南投縣,埔里鎮,南村里,88,14.89%
南投縣,埔里鎮,愛蘭里,78,11.09%
南投縣,埔里鎮,鐵山里,63,8.28%
南投縣,埔里鎮,房里里,41,8.61%
南投縣,埔里鎮,向善里,44,15.38%
南投縣,埔里鎮,一新里,34,14.73%
南投縣,埔里鎮,廣成里,72,17.11%
南投縣,埔里鎮,史港里,34,14.91%
南投縣,埔里鎮,福興里,63,14.89%
南投縣,埔里鎮,牛眠里,121,11.13%
南投縣,埔里鎮,大湳里,111,14.75%
南投縣,埔里鎮,蜈蚣里,192,17.53%
南投縣,埔里鎮,合成里,81,12.14%
南投縣,埔里鎮,北安里,110,8.32%
南投縣,埔里鎮,杷城里,82,7.79%
南投縣,埔里鎮,北梅里,153,10.72%
南投縣,埔里鎮,泰安里,57,7.06%
南投縣,草屯鎮,玉峰里,98,10.30%
南投縣,草屯鎮,炎峰里,101,9.99%
南投縣,草屯鎮,和平里,60,11.43%
南投縣,草屯鎮,敦和里,263,9.98%
南投縣,草屯鎮,山腳里,383,11.44%
南投縣,草屯鎮,富寮里,229,8.07%
南投縣,草屯鎮,御史里,246,10.17%
南投縣,草屯鎮,新豐里,129,9.75%
南投縣,草屯鎮,碧峰里,166,9.37%
南投縣,草屯鎮,碧洲里,91,9.63%
