縣市,鄉鎮市區,100宅數,100比率(%)
南投縣,全區,17882,11.36
南投縣,南投市,3400,10.44
南投縣,埔里鎮,2945,10.27
南投縣,草屯鎮,2982,9.69
南投縣,竹山鎮,2381,12.39
南投縣,集集鎮,370,10.55
南投縣,名間鄉,1338,11.81
南投縣,鹿谷鄉,667,12.61
南投縣,中寮鄉,664,14.92
南投縣,魚池鄉,604,14.46
南投縣,國姓鄉,841,15.22
南投縣,水里鄉,756,13.25
南投縣,信義鄉,311,10.79
南投縣,仁愛鄉,623,19.05
