縣市,鄉鎮市區,110H1宅數,110H1比率(%)
南投縣,全區,19168,11.38
南投縣,南投市,3409,9.59
南投縣,埔里鎮,3113,10.32
南投縣,草屯鎮,2985,8.83
南投縣,竹山鎮,2636,12.99
南投縣,集集鎮,457,12.67
南投縣,名間鄉,1326,11.30
南投縣,鹿谷鄉,894,15.42
南投縣,中寮鄉,808,17.44
南投縣,魚池鄉,634,13.82
南投縣,國姓鄉,941,16.39
南投縣,水里鄉,875,14.76
南投縣,信義鄉,425,13.32
南投縣,仁愛鄉,665,19.43
