縣市,鄉鎮市區,109H1宅數,109H1比率(%)
南投縣,全區,18962,11.33
南投縣,南投市,3373,9.57
南投縣,埔里鎮,3196,10.63
南投縣,草屯鎮,3036,9.03
南投縣,竹山鎮,2514,12.46
南投縣,集集鎮,437,12.21
南投縣,名間鄉,1291,11.02
南投縣,鹿谷鄉,873,15.33
南投縣,中寮鄉,755,16.40
南投縣,魚池鄉,565,12.47
南投縣,國姓鄉,967,16.94
南投縣,水里鄉,880,14.90
南投縣,信義鄉,416,13.22
南投縣,仁愛鄉,659,19.30
