縣市,鄉鎮市區,村里,103年宅數,103年比例
花蓮縣,玉里鎮,啟模里,155,17.55%
花蓮縣,玉里鎮,永昌里,112,19.09%
花蓮縣,玉里鎮,泰昌里,114,19.86%
花蓮縣,玉里鎮,國武里,82,13.60%
花蓮縣,玉里鎮,源城里,57,12.95%
花蓮縣,玉里鎮,長良里,44,18.62%
花蓮縣,玉里鎮,樂合里,83,18.10%
花蓮縣,玉里鎮,東豐里,52,25.51%
花蓮縣,玉里鎮,觀音里,118,17.38%
花蓮縣,玉里鎮,松浦里,117,19.59%
花蓮縣,玉里鎮,春日里,82,20.28%
花蓮縣,玉里鎮,德武里,39,13.54%
花蓮縣,玉里鎮,三民里,97,21.31%
花蓮縣,玉里鎮,大禹里,100,18.71%
花蓮縣,新城鄉,新城村,131,17.76%
花蓮縣,新城鄉,順安村,79,20.75%
花蓮縣,新城鄉,康樂村,192,17.35%
花蓮縣,新城鄉,北埔村,188,10.77%
花蓮縣,新城鄉,佳林村,42,10.89%
花蓮縣,新城鄉,嘉里村,231,14.62%
花蓮縣,新城鄉,嘉新村,148,20.18%
花蓮縣,新城鄉,大漢村,154,13.75%
花蓮縣,吉安鄉,北昌村,333,9.84%
花蓮縣,吉安鄉,勝安村,206,9.07%
花蓮縣,吉安鄉,太昌村,192,12.07%
花蓮縣,吉安鄉,永安村,160,8.38%
花蓮縣,吉安鄉,慶豐村,254,8.77%
花蓮縣,吉安鄉,吉安村,189,8.84%
花蓮縣,吉安鄉,福興村,112,9.29%
花蓮縣,吉安鄉,南華村,76,12.88%
花蓮縣,吉安鄉,干城村,94,16.74%
花蓮縣,吉安鄉,永興村,147,12.09%
花蓮縣,吉安鄉,稻香村,99,7.86%
花蓮縣,吉安鄉,南昌村,187,10.99%
花蓮縣,吉安鄉,宜昌村,156,8.76%
花蓮縣,吉安鄉,仁里村,237,8.73%
花蓮縣,吉安鄉,東昌村,235,9.99%
花蓮縣,吉安鄉,仁安村,97,10.07%
花蓮縣,吉安鄉,仁和村,190,10.06%
花蓮縣,吉安鄉,光華村,85,10.51%
花蓮縣,壽豐鄉,樹湖村,37,25.58%
花蓮縣,壽豐鄉,溪口村,84,18.32%
花蓮縣,壽豐鄉,豐山村,396,32.49%
花蓮縣,壽豐鄉,豐裡村,95,16.37%
花蓮縣,壽豐鄉,豐坪村,60,16.94%
花蓮縣,壽豐鄉,共和村,43,21.83%
花蓮縣,壽豐鄉,壽豐村,113,15.10%
花蓮縣,壽豐鄉,光榮村,39,12.96%
花蓮縣,壽豐鄉,池南村,109,26.88%
花蓮縣,壽豐鄉,平和村,399,36.27%
花蓮縣,壽豐鄉,志學村,207,13.58%
花蓮縣,壽豐鄉,米棧村,38,32.43%
花蓮縣,壽豐鄉,月眉村,55,19.23%
花蓮縣,壽豐鄉,水璉村,111,28.10%
花蓮縣,壽豐鄉,鹽寮村,99,33.33%
花蓮縣,光復鄉,大安村,106,22.66%
花蓮縣,光復鄉,大華村,133,18.30%
花蓮縣,光復鄉,大平村,98,21.58%
花蓮縣,光復鄉,大馬村,109,22.19%
花蓮縣,光復鄉,大同村,104,19.87%
花蓮縣,光復鄉,大進村,48,21.35%
花蓮縣,光復鄉,大全村,89,25.51%
花蓮縣,光復鄉,大興村,66,27.59%
花蓮縣,光復鄉,大富村,57,26.71%
花蓮縣,光復鄉,大豐村,60,22.56%
花蓮縣,光復鄉,東富村,79,20.14%
花蓮縣,光復鄉,西富村,82,20.91%
花蓮縣,光復鄉,南富村,58,17.62%
花蓮縣,光復鄉,北富村,67,17.91%
花蓮縣,豐濱鄉,豐濱村,194,26.43%
花蓮縣,豐濱鄉,新社村,58,24.58%
花蓮縣,豐濱鄉,磯崎村,33,23.60%
花蓮縣,豐濱鄉,港口村,57,17.70%
花蓮縣,豐濱鄉,靜浦村,79,28.95%
花蓮縣,瑞穗鄉,瑞穗村,186,19.51%
花蓮縣,瑞穗鄉,瑞美村,196,22.11%
花蓮縣,瑞穗鄉,瑞良村,68,25.24%
花蓮縣,瑞穗鄉,瑞祥村,166,31.94%
花蓮縣,瑞穗鄉,瑞北村,48,20.36%
花蓮縣,瑞穗鄉,舞鶴村,88,20.08%
花蓮縣,瑞穗鄉,鶴岡村,59,14.68%
花蓮縣,瑞穗鄉,奇美村,31,25.40%
花蓮縣,瑞穗鄉,富源村,53,14.79%
花蓮縣,瑞穗鄉,富民村,91,21.25%
花蓮縣,瑞穗鄉,富興村,42,15.08%
花蓮縣,富里鄉,吳江村,81,26.32%
花蓮縣,富里鄉,東里村,118,22.47%
花蓮縣,富里鄉,萬寧村,67,23.56%
花蓮縣,富里鄉,新興村,50,15.22%
花蓮縣,富里鄉,竹田村,88,17.61%
花蓮縣,富里鄉,羅山村,49,22.43%
花蓮縣,富里鄉,石牌村,73,17.01%
花蓮縣,富里鄉,明里村,42,33.33%
花蓮縣,富里鄉,富里村,126,18.70%
花蓮縣,富里鄉,永豐村,37,18.42%
花蓮縣,富里鄉,豐南村,83,21.34%
花蓮縣,富里鄉,富南村,48,21.74%
花蓮縣,富里鄉,學田村,28,13.10%
花蓮縣,秀林鄉,崇德村,44,10.49%
花蓮縣,秀林鄉,富世村,50,9.02%
花蓮縣,秀林鄉,秀林村,38,7.75%
花蓮縣,秀林鄉,水源村,12,3.95%
花蓮縣,秀林鄉,銅門村,34,9.55%
花蓮縣,秀林鄉,文蘭村,26,9.38%
花蓮縣,秀林鄉,景美村,43,8.31%
花蓮縣,秀林鄉,佳民村,17,6.19%
花蓮縣,秀林鄉,和平村,43,9.40%
花蓮縣,萬榮鄉,西林村,41,12.03%
花蓮縣,萬榮鄉,見晴村,16,10.81%
花蓮縣,萬榮鄉,萬榮村,17,8.61%
花蓮縣,萬榮鄉,明利村,26,14.39%
花蓮縣,萬榮鄉,馬遠村,34,14.29%
花蓮縣,萬榮鄉,紅葉村,65,17.87%
花蓮縣,卓溪鄉,崙山村,36,23.20%
花蓮縣,卓溪鄉,立山村,62,20.79%
花蓮縣,卓溪鄉,太平村,31,15.19%
花蓮縣,卓溪鄉,卓溪村,38,17.65%
花蓮縣,卓溪鄉,卓清村,37,13.30%
花蓮縣,卓溪鄉,古風村,49,15.24%
