縣市,鄉鎮市區,村里,104年宅數,104年比例
花蓮縣,花蓮市,民立里,72,9.43%
花蓮縣,花蓮市,民運里,139,11.87%
花蓮縣,花蓮市,民族里,50,20.10%
花蓮縣,花蓮市,主信里,58,17.07%
花蓮縣,花蓮市,主睦里,78,21.12%
花蓮縣,花蓮市,主和里,137,10.87%
花蓮縣,花蓮市,國威里,105,14.56%
花蓮縣,花蓮市,國風里,165,12.50%
花蓮縣,花蓮市,民德里,129,13.77%
花蓮縣,花蓮市,民意里,194,16.79%
花蓮縣,花蓮市,民治里,22,30.00%
花蓮縣,花蓮市,主義里,33,15.30%
花蓮縣,花蓮市,主工里,42,14.55%
花蓮縣,花蓮市,主農里,151,10.00%
花蓮縣,花蓮市,國治里,47,9.71%
花蓮縣,花蓮市,國富里,297,10.91%
花蓮縣,花蓮市,民政里,186,9.58%
花蓮縣,花蓮市,民勤里,164,11.06%
花蓮縣,花蓮市,民生里,69,12.32%
花蓮縣,花蓮市,主商里,34,11.69%
花蓮縣,花蓮市,主學里,114,13.89%
花蓮縣,花蓮市,國光里,101,16.00%
花蓮縣,花蓮市,國聯里,336,17.05%
花蓮縣,花蓮市,國強里,62,8.49%
花蓮縣,花蓮市,民心里,38,10.59%
花蓮縣,花蓮市,民樂里,75,15.18%
花蓮縣,花蓮市,民主里,72,20.91%
花蓮縣,花蓮市,主勤里,54,14.95%
花蓮縣,花蓮市,主力里,146,10.63%
花蓮縣,花蓮市,國安里,53,17.41%
花蓮縣,花蓮市,國魂里,101,10.77%
花蓮縣,花蓮市,國慶里,84,16.16%
花蓮縣,花蓮市,民享里,147,9.41%
花蓮縣,花蓮市,民有里,24,11.30%
花蓮縣,花蓮市,民權里,48,18.86%
花蓮縣,花蓮市,主計里,66,14.71%
花蓮縣,花蓮市,主權里,247,10.25%
花蓮縣,花蓮市,國華里,109,11.90%
花蓮縣,花蓮市,國防里,87,20.22%
花蓮縣,花蓮市,國福里,71,12.06%
花蓮縣,花蓮市,國裕里,269,12.42%
花蓮縣,花蓮市,主安里,95,9.68%
花蓮縣,花蓮市,國盛里,594,18.80%
花蓮縣,花蓮市,國興里,204,10.26%
花蓮縣,花蓮市,民孝里,107,6.82%
花蓮縣,鳳林鎮,鳳仁里,102,17.55%
花蓮縣,鳳林鎮,鳳義里,52,18.36%
花蓮縣,鳳林鎮,鳳禮里,47,15.60%
花蓮縣,鳳林鎮,鳳智里,120,17.90%
花蓮縣,鳳林鎮,鳳信里,133,20.83%
