縣市,鄉鎮市區,村里,102年宅數,102年比例
澎湖縣,馬公市,復興里,16,12.63%
澎湖縣,馬公市,長安里,21,8.79%
澎湖縣,馬公市,中央里,26,9.68%
澎湖縣,馬公市,啟明里,31,10.31%
澎湖縣,馬公市,重慶里,31,7.55%
澎湖縣,馬公市,中興里,27,7.58%
澎湖縣,馬公市,光復里,72,8.82%
澎湖縣,馬公市,光榮里,116,6.55%
澎湖縣,馬公市,光明里,54,10.51%
澎湖縣,馬公市,朝陽里,134,6.40%
澎湖縣,馬公市,陽明里,98,9.80%
澎湖縣,馬公市,重光里,43,7.99%
澎湖縣,馬公市,西衛里,92,6.25%
澎湖縣,馬公市,西文里,113,10.25%
澎湖縣,馬公市,東文里,79,6.39%
澎湖縣,馬公市,案山里,44,7.73%
澎湖縣,馬公市,光華里,2,2.02%
澎湖縣,馬公市,前寮里,27,10.00%
澎湖縣,馬公市,石泉里,71,7.52%
澎湖縣,馬公市,菜園里,9,7.02%
澎湖縣,馬公市,東衛里,57,7.95%
澎湖縣,馬公市,安宅里,37,17.76%
澎湖縣,馬公市,烏崁里,53,15.41%
澎湖縣,馬公市,興仁里,33,10.24%
澎湖縣,馬公市,鐵線里,22,11.38%
澎湖縣,馬公市,山水里,52,10.16%
澎湖縣,馬公市,鎖港里,61,6.98%
澎湖縣,馬公市,五德里,15,15.38%
澎湖縣,馬公市,井垵里,8,6.41%
澎湖縣,馬公市,?裡里,27,8.12%
澎湖縣,馬公市,風櫃里,35,8.25%
澎湖縣,馬公市,虎井里,59,27.52%
澎湖縣,馬公市,桶盤里,0,0.00%
澎湖縣,湖西鄉,湖西村,51,13.33%
澎湖縣,湖西鄉,湖東村,31,22.64%
澎湖縣,湖西鄉,青螺村,6,6.45%
澎湖縣,湖西鄉,白坑村,15,19.23%
澎湖縣,湖西鄉,南寮村,50,17.06%
澎湖縣,湖西鄉,北寮村,8,7.59%
澎湖縣,湖西鄉,紅羅村,47,20.44%
澎湖縣,湖西鄉,西溪村,44,19.74%
澎湖縣,湖西鄉,成功村,45,17.42%
澎湖縣,湖西鄉,東石村,6,13.51%
澎湖縣,湖西鄉,中西村,20,20.41%
澎湖縣,湖西鄉,潭邊村,27,21.98%
澎湖縣,湖西鄉,鼎灣村,30,18.05%
澎湖縣,湖西鄉,許家村,16,11.69%
澎湖縣,湖西鄉,沙港村,47,14.40%
澎湖縣,湖西鄉,城北村,22,23.21%
澎湖縣,湖西鄉,太武村,5,18.18%
澎湖縣,湖西鄉,隘門村,32,11.87%
澎湖縣,湖西鄉,林投村,37,11.40%
澎湖縣,湖西鄉,尖山村,22,12.10%
澎湖縣,湖西鄉,龍門村,88,15.63%
澎湖縣,湖西鄉,?葉村,52,19.49%
澎湖縣,白沙鄉,中屯村,48,25.69%
澎湖縣,白沙鄉,講美村,41,17.32%
澎湖縣,白沙鄉,城前村,13,26.92%
澎湖縣,白沙鄉,鎮海村,7,12.20%
澎湖縣,白沙鄉,港子村,43,25.45%
澎湖縣,白沙鄉,岐頭村,28,29.73%
澎湖縣,白沙鄉,小赤村,19,22.22%
澎湖縣,白沙鄉,赤崁村,51,9.03%
澎湖縣,白沙鄉,瓦硐村,44,31.31%
澎湖縣,白沙鄉,後寮村,96,27.49%
澎湖縣,白沙鄉,通梁村,36,11.11%
澎湖縣,白沙鄉,吉貝村,66,17.35%
澎湖縣,白沙鄉,鳥嶼村,19,7.54%
澎湖縣,白沙鄉,員貝村,5,10.53%
澎湖縣,白沙鄉,大倉村,4,10.00%
澎湖縣,西嶼鄉,橫礁村,11,12.70%
澎湖縣,西嶼鄉,合界村,23,13.91%
澎湖縣,西嶼鄉,小門村,12,16.95%
澎湖縣,西嶼鄉,竹灣村,85,22.26%
澎湖縣,西嶼鄉,大池村,29,11.40%
澎湖縣,西嶼鄉,二崁村,11,19.05%
澎湖縣,西嶼鄉,池東村,53,16.27%
澎湖縣,西嶼鄉,池西村,39,23.53%
澎湖縣,西嶼鄉,赤馬村,47,18.08%
澎湖縣,西嶼鄉,內垵村,84,15.83%
澎湖縣,西嶼鄉,外垵村,77,12.43%
澎湖縣,望安鄉,東安村,34,20.87%
澎湖縣,望安鄉,西安村,24,15.05%
澎湖縣,望安鄉,中社村,44,33.85%
澎湖縣,望安鄉,水垵村,44,28.28%
澎湖縣,望安鄉,將軍村,62,20.68%
澎湖縣,望安鄉,東坪村,0,0.00%
澎湖縣,望安鄉,西坪村,0,0.00%
澎湖縣,望安鄉,東吉村,0,0.00%
澎湖縣,望安鄉,花嶼村,0,0.00%
澎湖縣,七美鄉,東湖村,32,25.37%
澎湖縣,七美鄉,西湖村,33,22.89%
澎湖縣,七美鄉,中和村,27,14.74%
澎湖縣,七美鄉,平和村,29,25.00%
澎湖縣,七美鄉,海豐村,34,27.27%
澎湖縣,七美鄉,南港村,39,13.45%
