縣市,鄉鎮市區,村里,104年宅數,104年比例
澎湖縣,馬公市,復興里,14,11.70%
澎湖縣,馬公市,長安里,22,9.24%
澎湖縣,馬公市,中央里,30,11.23%
澎湖縣,馬公市,啟明里,28,9.30%
澎湖縣,馬公市,重慶里,34,8.33%
澎湖縣,馬公市,中興里,22,5.97%
澎湖縣,馬公市,光復里,70,8.60%
澎湖縣,馬公市,光榮里,124,7.03%
澎湖縣,馬公市,光明里,65,12.36%
澎湖縣,馬公市,朝陽里,125,5.93%
澎湖縣,馬公市,陽明里,102,10.30%
澎湖縣,馬公市,重光里,37,6.77%
澎湖縣,馬公市,西衛里,134,8.27%
澎湖縣,馬公市,西文里,119,10.46%
澎湖縣,馬公市,東文里,94,7.47%
澎湖縣,馬公市,案山里,38,6.60%
澎湖縣,馬公市,光華里,8,6.67%
澎湖縣,馬公市,前寮里,25,9.05%
澎湖縣,馬公市,石泉里,65,6.70%
澎湖縣,馬公市,菜園里,13,9.65%
澎湖縣,馬公市,東衛里,54,7.21%
澎湖縣,馬公市,安宅里,39,17.76%
澎湖縣,馬公市,烏崁里,51,14.49%
澎湖縣,馬公市,興仁里,29,8.33%
澎湖縣,馬公市,鐵線里,26,13.11%
澎湖縣,馬公市,山水里,58,10.90%
澎湖縣,馬公市,鎖港里,66,7.40%
澎湖縣,馬公市,五德里,20,20.00%
澎湖縣,馬公市,井垵里,7,5.19%
澎湖縣,馬公市,?裡里,34,10.21%
澎湖縣,馬公市,風櫃里,39,9.28%
澎湖縣,馬公市,虎井里,50,23.13%
澎湖縣,馬公市,桶盤里,0,0.00%
澎湖縣,湖西鄉,湖西村,51,13.07%
澎湖縣,湖西鄉,湖東村,35,25.23%
澎湖縣,湖西鄉,青螺村,12,12.70%
澎湖縣,湖西鄉,白坑村,15,20.00%
澎湖縣,湖西鄉,南寮村,53,17.51%
澎湖縣,湖西鄉,北寮村,9,8.86%
澎湖縣,湖西鄉,紅羅村,43,18.12%
澎湖縣,湖西鄉,西溪村,43,19.48%
澎湖縣,湖西鄉,成功村,39,14.56%
澎湖縣,湖西鄉,東石村,10,21.05%
澎湖縣,湖西鄉,中西村,16,16.33%
澎湖縣,湖西鄉,潭邊村,24,19.78%
澎湖縣,湖西鄉,鼎灣村,33,19.55%
澎湖縣,湖西鄉,許家村,15,10.53%
澎湖縣,湖西鄉,沙港村,53,16.12%
澎湖縣,湖西鄉,城北村,22,23.64%
澎湖縣,湖西鄉,太武村,5,18.18%
澎湖縣,湖西鄉,隘門村,31,11.16%
澎湖縣,湖西鄉,林投村,41,12.32%
澎湖縣,湖西鄉,尖山村,27,14.29%
澎湖縣,湖西鄉,龍門村,76,13.51%
澎湖縣,湖西鄉,?葉村,44,16.16%
澎湖縣,白沙鄉,中屯村,53,27.70%
澎湖縣,白沙鄉,講美村,33,13.81%
澎湖縣,白沙鄉,城前村,14,30.77%
澎湖縣,白沙鄉,鎮海村,9,14.29%
澎湖縣,白沙鄉,港子村,40,23.01%
澎湖縣,白沙鄉,岐頭村,29,29.73%
澎湖縣,白沙鄉,小赤村,19,22.22%
澎湖縣,白沙鄉,赤崁村,53,9.21%
澎湖縣,白沙鄉,瓦硐村,35,25.25%
澎湖縣,白沙鄉,後寮村,93,26.53%
澎湖縣,白沙鄉,通梁村,84,25.93%
澎湖縣,白沙鄉,吉貝村,60,16.04%
澎湖縣,白沙鄉,鳥嶼村,24,9.50%
澎湖縣,白沙鄉,員貝村,5,10.26%
澎湖縣,白沙鄉,大倉村,4,10.34%
澎湖縣,西嶼鄉,橫礁村,7,8.06%
澎湖縣,西嶼鄉,合界村,28,16.81%
澎湖縣,西嶼鄉,小門村,15,21.05%
澎湖縣,西嶼鄉,竹灣村,91,23.55%
澎湖縣,西嶼鄉,大池村,37,14.36%
澎湖縣,西嶼鄉,二崁村,9,15.91%
澎湖縣,西嶼鄉,池東村,55,16.91%
澎湖縣,西嶼鄉,池西村,40,23.86%
澎湖縣,西嶼鄉,赤馬村,53,20.34%
澎湖縣,西嶼鄉,內垵村,86,16.11%
澎湖縣,西嶼鄉,外垵村,78,12.40%
澎湖縣,望安鄉,東安村,30,18.10%
澎湖縣,望安鄉,西安村,35,21.51%
澎湖縣,望安鄉,中社村,43,33.33%
澎湖縣,望安鄉,水垵村,44,27.72%
澎湖縣,望安鄉,將軍村,57,18.80%
澎湖縣,望安鄉,東坪村,0,0.00%
澎湖縣,望安鄉,西坪村,0,0.00%
澎湖縣,望安鄉,東吉村,0,0.00%
澎湖縣,望安鄉,花嶼村,0,0.00%
澎湖縣,七美鄉,東湖村,29,23.08%
澎湖縣,七美鄉,西湖村,32,22.22%
澎湖縣,七美鄉,中和村,21,11.58%
澎湖縣,七美鄉,平和村,26,22.58%
澎湖縣,七美鄉,海豐村,33,25.32%
澎湖縣,七美鄉,南港村,33,11.63%
