縣市,鄉鎮市區,村里,101年宅數,101年比例
澎湖縣,馬公市,復興里,15,11.70%
澎湖縣,馬公市,長安里,25,10.50%
澎湖縣,馬公市,中央里,35,13.04%
澎湖縣,馬公市,啟明里,36,11.83%
澎湖縣,馬公市,重慶里,35,8.40%
澎湖縣,馬公市,中興里,35,9.62%
澎湖縣,馬公市,光復里,71,8.71%
澎湖縣,馬公市,光榮里,125,7.12%
澎湖縣,馬公市,光明里,52,10.00%
澎湖縣,馬公市,朝陽里,126,6.05%
澎湖縣,馬公市,陽明里,84,8.49%
澎湖縣,馬公市,重光里,45,8.36%
澎湖縣,馬公市,西衛里,106,7.30%
澎湖縣,馬公市,西文里,124,11.42%
澎湖縣,馬公市,東文里,84,6.85%
澎湖縣,馬公市,案山里,47,8.27%
澎湖縣,馬公市,光華里,2,2.15%
澎湖縣,馬公市,前寮里,23,8.33%
澎湖縣,馬公市,石泉里,64,6.99%
澎湖縣,馬公市,菜園里,12,8.93%
澎湖縣,馬公市,東衛里,43,6.18%
澎湖縣,馬公市,安宅里,31,14.86%
澎湖縣,馬公市,烏崁里,46,13.41%
澎湖縣,馬公市,興仁里,31,9.90%
澎湖縣,馬公市,鐵線里,20,10.48%
澎湖縣,馬公市,山水里,47,9.27%
澎湖縣,馬公市,鎖港里,59,6.78%
澎湖縣,馬公市,五德里,16,17.31%
澎湖縣,馬公市,井垵里,10,7.59%
澎湖縣,馬公市,?裡里,35,10.73%
澎湖縣,馬公市,風櫃里,38,8.97%
澎湖縣,馬公市,虎井里,55,25.17%
澎湖縣,馬公市,桶盤里,0,0.00%
澎湖縣,湖西鄉,湖西村,45,12.09%
澎湖縣,湖西鄉,湖東村,30,21.50%
澎湖縣,湖西鄉,青螺村,15,16.13%
澎湖縣,湖西鄉,白坑村,14,18.00%
澎湖縣,湖西鄉,南寮村,54,18.45%
澎湖縣,湖西鄉,北寮村,8,8.00%
澎湖縣,湖西鄉,紅羅村,38,16.42%
澎湖縣,湖西鄉,西溪村,47,21.19%
澎湖縣,湖西鄉,成功村,38,15.13%
澎湖縣,湖西鄉,東石村,7,14.29%
澎湖縣,湖西鄉,中西村,27,27.08%
澎湖縣,湖西鄉,潭邊村,26,21.98%
澎湖縣,湖西鄉,鼎灣村,31,18.80%
澎湖縣,湖西鄉,許家村,13,9.33%
澎湖縣,湖西鄉,沙港村,54,16.32%
澎湖縣,湖西鄉,城北村,23,25.00%
澎湖縣,湖西鄉,太武村,6,22.73%
澎湖縣,湖西鄉,隘門村,32,12.04%
澎湖縣,湖西鄉,林投村,40,12.31%
澎湖縣,湖西鄉,尖山村,22,12.26%
澎湖縣,湖西鄉,龍門村,77,13.78%
澎湖縣,湖西鄉,?葉村,61,22.80%
澎湖縣,白沙鄉,中屯村,50,27.27%
澎湖縣,白沙鄉,講美村,37,16.09%
澎湖縣,白沙鄉,城前村,14,30.77%
澎湖縣,白沙鄉,鎮海村,9,14.63%
澎湖縣,白沙鄉,港子村,39,22.94%
澎湖縣,白沙鄉,岐頭村,26,26.58%
澎湖縣,白沙鄉,小赤村,9,11.11%
澎湖縣,白沙鄉,赤崁村,39,6.99%
澎湖縣,白沙鄉,瓦硐村,47,34.34%
澎湖縣,白沙鄉,後寮村,92,26.42%
澎湖縣,白沙鄉,通梁村,16,5.00%
澎湖縣,白沙鄉,吉貝村,64,17.01%
澎湖縣,白沙鄉,鳥嶼村,18,7.14%
澎湖縣,白沙鄉,員貝村,6,13.16%
澎湖縣,白沙鄉,大倉村,7,16.13%
澎湖縣,西嶼鄉,橫礁村,12,14.29%
澎湖縣,西嶼鄉,合界村,17,10.71%
澎湖縣,西嶼鄉,小門村,13,18.64%
澎湖縣,西嶼鄉,竹灣村,75,19.56%
澎湖縣,西嶼鄉,大池村,33,12.95%
澎湖縣,西嶼鄉,二崁村,11,19.51%
澎湖縣,西嶼鄉,池東村,46,14.35%
澎湖縣,西嶼鄉,池西村,36,21.43%
澎湖縣,西嶼鄉,赤馬村,56,21.47%
澎湖縣,西嶼鄉,內垵村,86,16.22%
澎湖縣,西嶼鄉,外垵村,65,10.47%
澎湖縣,望安鄉,東安村,28,17.70%
澎湖縣,望安鄉,西安村,21,13.04%
澎湖縣,望安鄉,中社村,42,32.31%
澎湖縣,望安鄉,水垵村,42,26.53%
澎湖縣,望安鄉,將軍村,61,20.34%
澎湖縣,望安鄉,東坪村,0,0.00%
澎湖縣,望安鄉,西坪村,0,0.00%
澎湖縣,望安鄉,東吉村,0,0.00%
澎湖縣,望安鄉,花嶼村,0,0.00%
澎湖縣,七美鄉,東湖村,31,24.64%
澎湖縣,七美鄉,西湖村,36,25.00%
澎湖縣,七美鄉,中和村,26,14.74%
澎湖縣,七美鄉,平和村,32,26.98%
澎湖縣,七美鄉,海豐村,35,27.63%
澎湖縣,七美鄉,南港村,43,14.97%
