縣市,案名,興辦主體,戶數,工程決標日期,開工日期,完工日期,執行情況
彰化縣,學士安居,中央(住都中心),275,110/7/13,111/10/24,(預定)114/12/13,興建中
彰化縣,德美好室,中央(住都中心),105,112/8/24,113/9/9,(預定)116/8/18,興建中
彰化縣,靜修好室A,中央(住都中心),80,112/9/28,(預定)114/5/30,(預定)116/9/30,已決標待開工
彰化縣,靜修好室B,中央(住都中心),100,112/9/28,(預定)114/5/30,(預定)116/9/30,已決標待開工
彰化縣,學士安居,中央(住都中心),275,110/7/13,111/10/24,(預定)114/12/13,興建中
彰化縣,德美好室,中央(住都中心),105,112/8/24,113/9/9,(預定)116/8/18,興建中
彰化縣,靜修好室A,中央(住都中心),80,112/9/28,(預定)114/5/30,(預定)116/9/30,已決標待開工
彰化縣,靜修好室B,中央(住都中心),100,112/9/28,(預定)114/5/30,(預定)116/9/30,已決標待開工
