縣市,案名,興辦主體,戶數,工程決標日期,開工日期,完工日期,執行情況
南投縣,公誠安居,中央(住都中心),260,110/12/17,112/2/8,(預定)114/10/26,興建中
南投縣,漳和安居,中央(住都中心),278,113/11/27,(預定)114/11/30,(預定)118/6/29,已決標待開工
南投縣,竹山好室,中央(住都中心),172,113/2/29,(預定)114/2/28,(預定)116/6/30,已決標待開工
南投縣,公誠安居,中央(住都中心),260,110/12/17,112/2/8,(預定)114/10/26,興建中
南投縣,漳和安居,中央(住都中心),278,113/11/27,(預定)114/11/30,(預定)118/6/29,已決標待開工
南投縣,竹山好室,中央(住都中心),172,113/2/29,(預定)114/2/28,(預定)116/6/30,已決標待開工
