縣市,鄉鎮市區,村里,107年宅數,107年比例
新竹市,東區,南門里,118,20.38%
新竹市,東區,福德里,91,11.14%
新竹市,東區,南市里,73,14.80%
新竹市,東區,關帝里,39,13.98%
新竹市,東區,東門里,18,7.14%
新竹市,東區,榮光里,11,9.68%
新竹市,東區,成功里,66,18.59%
新竹市,東區,下竹里,58,13.48%
新竹市,東區,竹蓮里,31,9.75%
新竹市,東區,寺前里,36,11.39%
新竹市,東區,育賢里,51,13.20%
新竹市,東區,中正里,24,10.33%
新竹市,東區,公園里,196,11.63%
新竹市,東區,頂竹里,146,10.91%
新竹市,東區,南大里,52,8.21%
新竹市,東區,振興里,240,8.35%
新竹市,東區,親仁里,82,9.47%
新竹市,東區,文華里,208,9.61%
新竹市,東區,復中里,175,8.48%
新竹市,東區,三民里,259,10.25%
新竹市,東區,東園里,244,7.93%
新竹市,東區,東勢里,45,4.48%
新竹市,東區,光復里,187,13.66%
新竹市,東區,豐功里,161,6.87%
新竹市,東區,武功里,117,5.57%
新竹市,東區,綠水里,218,7.38%
新竹市,東區,東山里,152,10.90%
新竹市,東區,光鎮里,100,7.16%
新竹市,東區,新興里,114,8.11%
新竹市,東區,柴橋里,284,11.47%
新竹市,東區,高峰里,210,8.38%
新竹市,東區,仙宮里,61,7.61%
新竹市,東區,光明里,273,13.94%
新竹市,東區,立功里,86,16.55%
新竹市,東區,軍功里,142,8.63%
新竹市,東區,建功里,198,10.08%
新竹市,東區,前溪里,44,5.85%
新竹市,東區,水源里,79,7.72%
新竹市,東區,千甲里,39,6.54%
新竹市,東區,埔頂里,562,16.60%
新竹市,東區,龍山里,533,9.96%
新竹市,東區,新莊里,169,6.13%
新竹市,東區,仙水里,199,8.29%
新竹市,東區,金山里,253,7.28%
新竹市,東區,關東里,244,10.08%
新竹市,東區,科園里,169,7.38%
新竹市,東區,建華里,102,10.47%
新竹市,東區,新光里,117,8.37%
新竹市,東區,復興里,352,14.77%
新竹市,東區,錦華里,141,11.84%
新竹市,東區,湖濱里,90,6.46%
新竹市,東區,明湖里,259,9.49%
新竹市,東區,關新里,606,20.48%
新竹市,北區,西門里,84,25.76%
新竹市,北區,仁德里,72,15.37%
新竹市,北區,潛園里,59,15.21%
新竹市,北區,中央里,40,18.78%
新竹市,北區,崇禮里,58,11.53%
新竹市,北區,石坊里,27,8.42%
新竹市,北區,興南里,87,11.24%
新竹市,北區,北門里,53,11.01%
新竹市,北區,中興里,112,17.54%
新竹市,北區,大同里,42,10.46%
新竹市,北區,中山里,116,22.68%
新竹市,北區,長和里,82,11.64%
新竹市,北區,新民里,109,13.15%
新竹市,北區,民富里,221,10.65%
新竹市,北區,水田里,250,14.22%
新竹市,北區,文雅里,214,10.92%
新竹市,北區,光田里,88,8.97%
新竹市,北區,士林里,105,16.33%
新竹市,北區,福林里,97,6.09%
新竹市,北區,古賢里,15,5.78%
新竹市,北區,湳雅里,65,5.62%
新竹市,北區,舊社里,233,9.39%
新竹市,北區,武陵里,104,4.95%
新竹市,北區,南寮里,286,11.30%
新竹市,北區,舊港里,23,12.74%
新竹市,北區,康樂里,118,9.16%
新竹市,北區,港北里,95,13.03%
新竹市,北區,中寮里,164,10.16%
新竹市,北區,海濱里,441,23.45%
新竹市,北區,客雅里,48,7.82%
新竹市,北區,育英里,241,12.54%
新竹市,北區,曲溪里,173,8.67%
新竹市,北區,西雅里,151,10.77%
新竹市,北區,南勢里,120,7.15%
新竹市,北區,大鵬里,0,0.00%
新竹市,北區,境福里,173,8.32%
新竹市,北區,磐石里,190,8.61%
新竹市,北區,新雅里,100,6.63%
新竹市,北區,光華里,143,9.00%
新竹市,北區,金華里,216,9.00%
新竹市,北區,金竹里,189,7.41%
新竹市,北區,湳中里,259,7.21%
新竹市,北區,金雅里,37,5.25%
新竹市,北區,台溪里,198,13.62%
新竹市,北區,中雅里,289,15.45%
新竹市,香山區,港南里,79,8.51%
新竹市,香山區,虎山里,105,5.95%
新竹市,香山區,虎林里,55,7.14%
新竹市,香山區,浸水里,88,10.40%
新竹市,香山區,樹下里,37,5.83%
新竹市,香山區,埔前里,93,6.95%
新竹市,香山區,中埔里,62,5.56%
新竹市,香山區,牛埔里,190,8.00%
新竹市,香山區,頂埔里,191,6.12%
新竹市,香山區,東香里,296,13.08%
新竹市,香山區,香村里,235,14.83%
新竹市,香山區,香山里,119,6.59%
新竹市,香山區,大庄里,99,8.53%
新竹市,香山區,美山里,21,5.73%
新竹市,香山區,朝山里,90,10.61%
新竹市,香山區,海山里,71,7.64%
新竹市,香山區,茄苳里,276,24.06%
新竹市,香山區,大湖里,31,10.53%
新竹市,香山區,南隘里,25,8.12%
新竹市,香山區,中隘里,138,15.55%
新竹市,香山區,內湖里,141,8.44%
新竹市,香山區,鹽水里,43,8.71%
新竹市,香山區,南港里,26,10.47%
新竹市,香山區,頂福里,264,13.17%
