縣市,鄉鎮市區,村里,104年宅數,104年比例
新竹市,東區,南門里,126,21.99%
新竹市,東區,福德里,77,9.54%
新竹市,東區,南市里,72,14.53%
新竹市,東區,關帝里,31,10.74%
新竹市,東區,東門里,20,7.83%
新竹市,東區,榮光里,3,3.19%
新竹市,東區,成功里,56,15.96%
新竹市,東區,下竹里,57,13.02%
新竹市,東區,竹蓮里,32,9.76%
新竹市,東區,寺前里,37,11.30%
新竹市,東區,育賢里,53,14.15%
新竹市,東區,中正里,26,11.17%
新竹市,東區,公園里,161,9.68%
新竹市,東區,頂竹里,128,9.63%
新竹市,東區,南大里,57,9.01%
新竹市,東區,振興里,207,7.19%
新竹市,東區,親仁里,77,8.84%
新竹市,東區,文華里,133,6.26%
新竹市,東區,復中里,141,6.87%
新竹市,東區,三民里,265,10.67%
新竹市,東區,東園里,210,7.68%
新竹市,東區,東勢里,25,2.51%
新竹市,東區,光復里,136,12.60%
新竹市,東區,豐功里,144,6.17%
新竹市,東區,武功里,86,4.07%
新竹市,東區,綠水里,187,6.35%
新竹市,東區,東山里,116,8.45%
新竹市,東區,光鎮里,81,5.86%
新竹市,東區,新興里,102,7.50%
新竹市,東區,柴橋里,303,12.28%
新竹市,東區,高峰里,144,5.87%
新竹市,東區,仙宮里,51,6.49%
新竹市,東區,光明里,179,9.16%
新竹市,東區,立功里,72,13.80%
新竹市,東區,軍功里,118,7.15%
新竹市,東區,建功里,88,5.23%
新竹市,東區,前溪里,37,4.97%
新竹市,東區,水源里,113,11.04%
新竹市,東區,千甲里,42,7.20%
新竹市,東區,埔頂里,794,31.90%
新竹市,東區,龍山里,1248,27.93%
新竹市,東區,新莊里,187,6.56%
新竹市,東區,仙水里,187,7.90%
新竹市,東區,金山里,241,7.00%
新竹市,東區,關東里,286,11.93%
新竹市,東區,科園里,176,6.69%
新竹市,東區,建華里,75,7.69%
新竹市,東區,新光里,102,7.36%
新竹市,東區,復興里,182,8.02%
新竹市,東區,錦華里,113,9.89%
新竹市,東區,湖濱里,108,7.80%
新竹市,東區,明湖里,194,7.18%
新竹市,東區,關新里,325,12.05%
新竹市,北區,西門里,38,13.72%
新竹市,北區,仁德里,82,17.65%
新竹市,北區,潛園里,55,14.43%
新竹市,北區,中央里,16,8.50%
新竹市,北區,崇禮里,45,9.00%
新竹市,北區,石坊里,28,8.77%
新竹市,北區,興南里,57,7.49%
新竹市,北區,北門里,46,9.61%
新竹市,北區,中興里,59,18.08%
新竹市,北區,大同里,59,14.81%
新竹市,北區,中山里,72,24.31%
新竹市,北區,長和里,61,8.81%
新竹市,北區,新民里,65,8.23%
新竹市,北區,民富里,213,10.32%
新竹市,北區,水田里,222,13.20%
新竹市,北區,文雅里,276,14.67%
新竹市,北區,光田里,69,7.23%
新竹市,北區,士林里,48,8.72%
新竹市,北區,福林里,94,5.90%
新竹市,北區,古賢里,17,6.91%
新竹市,北區,湳雅里,32,2.83%
新竹市,北區,舊社里,156,6.42%
新竹市,北區,武陵里,121,5.73%
新竹市,北區,南寮里,451,18.47%
新竹市,北區,舊港里,25,14.02%
新竹市,北區,康樂里,98,9.65%
新竹市,北區,港北里,69,11.83%
新竹市,北區,中寮里,91,6.16%
新竹市,北區,海濱里,178,11.35%
新竹市,北區,客雅里,40,6.41%
新竹市,北區,育英里,245,13.01%
新竹市,北區,曲溪里,109,5.59%
新竹市,北區,西雅里,97,7.18%
新竹市,北區,南勢里,147,9.56%
新竹市,北區,大鵬里,0,0.00%
新竹市,北區,境福里,143,6.83%
新竹市,北區,磐石里,184,8.41%
新竹市,北區,新雅里,111,7.43%
新竹市,北區,光華里,116,7.38%
新竹市,北區,金華里,158,6.61%
新竹市,北區,金竹里,96,3.83%
新竹市,北區,湳中里,240,6.68%
新竹市,北區,金雅里,47,6.50%
新竹市,北區,台溪里,202,14.22%
新竹市,北區,中雅里,0,0.00%
新竹市,香山區,港南里,76,8.94%
新竹市,香山區,虎山里,97,5.59%
新竹市,香山區,虎林里,40,5.26%
新竹市,香山區,浸水里,77,9.64%
新竹市,香山區,樹下里,31,4.88%
新竹市,香山區,埔前里,71,5.60%
新竹市,香山區,中埔里,54,4.82%
新竹市,香山區,牛埔里,218,9.24%
新竹市,香山區,頂埔里,154,5.05%
新竹市,香山區,東香里,210,9.57%
新竹市,香山區,香村里,243,16.51%
新竹市,香山區,香山里,119,6.76%
新竹市,香山區,大庄里,82,7.16%
新竹市,香山區,美山里,15,4.12%
新竹市,香山區,朝山里,67,8.76%
新竹市,香山區,海山里,61,6.63%
新竹市,香山區,茄苳里,188,16.37%
新竹市,香山區,大湖里,32,10.71%
新竹市,香山區,南隘里,29,9.57%
新竹市,香山區,中隘里,88,10.11%
新竹市,香山區,內湖里,158,9.55%
新竹市,香山區,鹽水里,31,6.29%
新竹市,香山區,南港里,22,8.84%
新竹市,香山區,頂福里,108,6.10%
