縣市,鄉鎮市區,111Q1宅數
基隆市,全區,1441
基隆市,中正區,644
基隆市,七堵區,74
基隆市,暖暖區,62
基隆市,仁愛區,0
基隆市,中山區,1
基隆市,安樂區,128
基隆市,信義區,532
