縣市,鄉鎮市區,113Q2宅數
基隆市,全區,1399
基隆市,中正區,525
基隆市,七堵區,22
基隆市,暖暖區,7
基隆市,仁愛區,0
基隆市,中山區,195
基隆市,安樂區,449
基隆市,信義區,201
