縣市,鄉鎮市區,111Q4宅數
基隆市,全區,1294
基隆市,中正區,589
基隆市,七堵區,74
基隆市,暖暖區,53
基隆市,仁愛區,0
基隆市,中山區,1
基隆市,安樂區,440
基隆市,信義區,137
