縣市,鄉鎮市區,村里,104年宅數,104年比例
臺東縣,臺東市,富岡里,155,16.53%
臺東縣,臺東市,富豐里,60,17.92%
臺東縣,臺東市,岩灣里,141,12.21%
臺東縣,臺東市,南王里,94,8.29%
臺東縣,臺東市,卑南里,72,5.71%
臺東縣,臺東市,南榮里,91,8.61%
臺東縣,臺東市,新生里,278,8.16%
臺東縣,臺東市,民生里,157,9.14%
臺東縣,臺東市,寶桑里,50,11.27%
臺東縣,臺東市,馬蘭里,93,9.05%
臺東縣,臺東市,中心里,81,6.11%
臺東縣,臺東市,自強里,127,7.00%
臺東縣,臺東市,民族里,57,10.19%
臺東縣,臺東市,四維里,32,10.59%
臺東縣,臺東市,中華里,83,10.23%
臺東縣,臺東市,強國里,31,9.92%
臺東縣,臺東市,建國里,76,12.37%
臺東縣,臺東市,民權里,48,11.53%
臺東縣,臺東市,仁愛里,45,11.50%
臺東縣,臺東市,中正里,73,14.94%
臺東縣,臺東市,大同里,48,12.58%
臺東縣,臺東市,成功里,55,13.29%
臺東縣,臺東市,文化里,29,10.76%
臺東縣,臺東市,中山里,30,8.44%
臺東縣,臺東市,復國里,73,18.53%
臺東縣,臺東市,興國里,66,17.07%
臺東縣,臺東市,復興里,37,15.72%
臺東縣,臺東市,鐵花里,28,13.25%
臺東縣,臺東市,新園里,121,15.44%
臺東縣,臺東市,豐田里,118,11.62%
臺東縣,臺東市,豐年里,153,11.70%
臺東縣,臺東市,光明里,174,11.08%
臺東縣,臺東市,豐樂里,45,8.61%
臺東縣,臺東市,永樂里,57,6.70%
臺東縣,臺東市,康樂里,70,12.10%
臺東縣,臺東市,東海里,94,7.11%
臺東縣,臺東市,新興里,73,12.35%
臺東縣,臺東市,豐榮里,235,6.10%
臺東縣,臺東市,豐谷里,129,6.33%
臺東縣,臺東市,豐里里,115,12.40%
臺東縣,臺東市,豐原里,32,7.84%
臺東縣,臺東市,建和里,89,12.88%
臺東縣,臺東市,建興里,105,17.79%
臺東縣,臺東市,建業里,87,13.12%
臺東縣,臺東市,知本里,113,15.63%
臺東縣,臺東市,建農里,85,10.88%
臺東縣,成功鎮,博愛里,92,24.30%
臺東縣,成功鎮,忠孝里,145,26.13%
臺東縣,成功鎮,三仙里,184,24.50%
臺東縣,成功鎮,三民里,205,15.91%
臺東縣,成功鎮,忠智里,112,13.33%
臺東縣,成功鎮,忠仁里,194,17.22%
臺東縣,成功鎮,和平里,81,20.40%
臺東縣,成功鎮,信義里,198,22.35%
臺東縣,關山鎮,德高里,136,21.05%
臺東縣,關山鎮,豐泉里,48,10.17%
臺東縣,關山鎮,新福里,73,18.62%
臺東縣,關山鎮,中福里,54,13.68%
臺東縣,關山鎮,里?里,130,15.52%
臺東縣,關山鎮,電光里,30,15.24%
臺東縣,關山鎮,月眉里,68,19.39%
臺東縣,卑南鄉,嘉豐村,31,17.44%
臺東縣,卑南鄉,利吉村,37,16.67%
臺東縣,卑南鄉,富山村,71,24.73%
臺東縣,卑南鄉,富源村,61,28.57%
臺東縣,卑南鄉,明峰村,99,18.25%
臺東縣,卑南鄉,初鹿村,105,15.30%
臺東縣,卑南鄉,美農村,94,22.15%
臺東縣,卑南鄉,賓朗村,159,15.71%
臺東縣,卑南鄉,泰安村,98,18.06%
臺東縣,卑南鄉,太平村,190,13.01%
臺東縣,卑南鄉,利嘉村,55,11.60%
臺東縣,卑南鄉,東興村,61,15.05%
臺東縣,卑南鄉,溫泉村,733,42.83%
臺東縣,鹿野鄉,瑞和村,62,20.57%
臺東縣,鹿野鄉,瑞豐村,65,14.57%
臺東縣,鹿野鄉,瑞源村,86,19.37%
臺東縣,鹿野鄉,永安村,96,16.04%
臺東縣,鹿野鄉,瑞隆村,96,22.91%
臺東縣,鹿野鄉,鹿野村,75,13.07%
臺東縣,鹿野鄉,龍田村,75,13.93%
臺東縣,池上鄉,福文村,140,22.39%
臺東縣,池上鄉,慶豐村,39,14.36%
臺東縣,池上鄉,大坡村,19,16.09%
臺東縣,池上鄉,大埔村,52,14.85%
臺東縣,池上鄉,福原村,144,14.62%
臺東縣,池上鄉,錦園村,48,23.91%
臺東縣,池上鄉,新興村,64,15.99%
臺東縣,池上鄉,萬安村,11,8.75%
臺東縣,池上鄉,富興村,41,25.86%
臺東縣,池上鄉,振興村,24,18.00%
臺東縣,東河鄉,北源村,119,22.09%
臺東縣,東河鄉,泰源村,131,24.43%
臺東縣,東河鄉,東河村,105,22.25%
臺東縣,東河鄉,尚德村,15,18.52%
臺東縣,東河鄉,隆昌村,82,25.24%
臺東縣,東河鄉,興昌村,156,25.62%
臺東縣,東河鄉,都蘭村,197,18.13%
臺東縣,長濱鄉,樟原村,61,19.40%
臺東縣,長濱鄉,三間村,116,17.56%
臺東縣,長濱鄉,忠勇村,42,17.28%
臺東縣,長濱鄉,長濱村,173,16.07%
臺東縣,長濱鄉,竹湖村,110,21.79%
臺東縣,長濱鄉,寧埔村,180,24.83%
臺東縣,太麻里鄉,美和村,65,13.03%
臺東縣,太麻里鄉,三和村,43,16.86%
臺東縣,太麻里鄉,華源村,55,22.58%
臺東縣,太麻里鄉,北里村,35,20.45%
臺東縣,太麻里鄉,泰和村,113,14.81%
臺東縣,太麻里鄉,大王村,107,14.26%
臺東縣,太麻里鄉,香蘭村,65,17.05%
臺東縣,太麻里鄉,金崙村,109,14.51%
臺東縣,太麻里鄉,多良村,78,20.73%
臺東縣,大武鄉,大竹村,93,28.31%
臺東縣,大武鄉,大鳥村,49,11.85%
臺東縣,大武鄉,大武村,128,20.99%
臺東縣,大武鄉,尚武村,168,24.38%
臺東縣,大武鄉,南興村,49,21.71%
臺東縣,綠島鄉,公?村,11,6.06%
臺東縣,綠島鄉,中寮村,40,15.97%
臺東縣,綠島鄉,南寮村,18,7.14%
臺東縣,海端鄉,廣原村,16,9.09%
臺東縣,海端鄉,霧鹿村,27,27.54%
臺東縣,海端鄉,利稻村,9,17.39%
臺東縣,海端鄉,海端村,27,11.03%
臺東縣,海端鄉,崁頂村,23,16.28%
臺東縣,海端鄉,加拿村,14,15.09%
臺東縣,延平鄉,武陵村,26,13.98%
臺東縣,延平鄉,永康村,17,18.75%
臺東縣,延平鄉,紅葉村,16,15.69%
臺東縣,延平鄉,鸞山村,30,19.59%
臺東縣,延平鄉,桃源村,31,11.18%
臺東縣,金峰鄉,新興村,1,1.15%
臺東縣,金峰鄉,正興村,8,5.83%
臺東縣,金峰鄉,嘉蘭村,18,4.78%
臺東縣,金峰鄉,賓茂村,8,8.45%
臺東縣,金峰鄉,歷坵村,0,0.00%
臺東縣,達仁鄉,台?村,33,15.83%
臺東縣,達仁鄉,土?村,44,16.57%
臺東縣,達仁鄉,新化村,21,18.87%
臺東縣,達仁鄉,安朔村,49,18.24%
臺東縣,達仁鄉,森永村,28,18.67%
臺東縣,達仁鄉,南田村,15,21.74%
臺東縣,蘭嶼鄉,東清村,15,5.13%
臺東縣,蘭嶼鄉,朗島村,19,9.84%
臺東縣,蘭嶼鄉,紅頭村,24,7.83%
臺東縣,蘭嶼鄉,椰油村,11,3.85%
