縣市,鄉鎮市區,村里,106年宅數,106年比例
臺東縣,臺東市,富岡里,173,18.69%
臺東縣,臺東市,富豐里,70,20.42%
臺東縣,臺東市,岩灣里,154,12.64%
臺東縣,臺東市,南王里,98,8.42%
臺東縣,臺東市,卑南里,109,8.41%
臺東縣,臺東市,南榮里,93,8.59%
臺東縣,臺東市,新生里,244,7.10%
臺東縣,臺東市,民生里,147,8.51%
臺東縣,臺東市,寶桑里,44,9.91%
臺東縣,臺東市,馬蘭里,80,7.76%
臺東縣,臺東市,中心里,76,5.78%
臺東縣,臺東市,自強里,134,7.36%
臺東縣,臺東市,民族里,46,8.25%
臺東縣,臺東市,四維里,30,9.79%
臺東縣,臺東市,中華里,76,9.26%
臺東縣,臺東市,強國里,46,14.50%
臺東縣,臺東市,建國里,77,12.53%
臺東縣,臺東市,民權里,43,10.44%
臺東縣,臺東市,仁愛里,48,12.34%
臺東縣,臺東市,中正里,67,13.60%
臺東縣,臺東市,大同里,43,11.30%
臺東縣,臺東市,成功里,66,16.35%
臺東縣,臺東市,文化里,39,14.81%
臺東縣,臺東市,中山里,34,9.69%
臺東縣,臺東市,復國里,60,15.53%
臺東縣,臺東市,興國里,76,19.76%
臺東縣,臺東市,復興里,41,16.67%
臺東縣,臺東市,鐵花里,32,14.91%
臺東縣,臺東市,新園里,114,14.56%
臺東縣,臺東市,豐田里,134,13.10%
臺東縣,臺東市,豐年里,148,10.78%
臺東縣,臺東市,光明里,163,10.46%
臺東縣,臺東市,豐樂里,39,7.28%
臺東縣,臺東市,永樂里,58,6.65%
臺東縣,臺東市,康樂里,64,10.81%
臺東縣,臺東市,東海里,101,7.57%
臺東縣,臺東市,新興里,67,11.59%
臺東縣,臺東市,豐榮里,248,6.36%
臺東縣,臺東市,豐谷里,123,5.92%
臺東縣,臺東市,豐里里,88,9.35%
臺東縣,臺東市,豐原里,28,6.59%
臺東縣,臺東市,建和里,86,13.09%
臺東縣,臺東市,建興里,122,20.50%
臺東縣,臺東市,建業里,85,12.37%
臺東縣,臺東市,知本里,98,13.83%
臺東縣,臺東市,建農里,82,10.17%
臺東縣,成功鎮,博愛里,85,22.30%
臺東縣,成功鎮,忠孝里,147,26.29%
臺東縣,成功鎮,三仙里,175,23.06%
臺東縣,成功鎮,三民里,190,14.59%
臺東縣,成功鎮,忠智里,107,12.90%
臺東縣,成功鎮,忠仁里,179,16.01%
臺東縣,成功鎮,和平里,96,23.22%
臺東縣,成功鎮,信義里,177,19.81%
臺東縣,關山鎮,德高里,125,19.33%
臺東縣,關山鎮,豐泉里,55,11.62%
臺東縣,關山鎮,新福里,82,19.22%
臺東縣,關山鎮,中福里,64,16.07%
臺東縣,關山鎮,里?里,117,13.90%
臺東縣,關山鎮,電光里,34,16.82%
臺東縣,關山鎮,月眉里,59,16.67%
臺東縣,卑南鄉,嘉豐村,25,13.79%
臺東縣,卑南鄉,利吉村,43,19.05%
臺東縣,卑南鄉,富山村,68,23.40%
臺東縣,卑南鄉,富源村,61,28.43%
臺東縣,卑南鄉,明峰村,89,16.15%
臺東縣,卑南鄉,初鹿村,121,17.79%
