縣市,鄉鎮市區,村里,103年宅數,103年比例
臺東縣,臺東市,富岡里,171,18.18%
臺東縣,臺東市,富豐里,42,12.87%
臺東縣,臺東市,岩灣里,156,14.04%
臺東縣,臺東市,南王里,86,7.68%
臺東縣,臺東市,卑南里,76,6.06%
臺東縣,臺東市,南榮里,120,10.79%
臺東縣,臺東市,新生里,256,7.52%
臺東縣,臺東市,民生里,165,9.61%
臺東縣,臺東市,寶桑里,52,11.11%
臺東縣,臺東市,馬蘭里,89,8.65%
臺東縣,臺東市,中心里,89,6.85%
臺東縣,臺東市,自強里,136,7.58%
臺東縣,臺東市,民族里,54,9.46%
臺東縣,臺東市,四維里,33,10.92%
臺東縣,臺東市,中華里,80,9.86%
臺東縣,臺東市,強國里,33,10.38%
臺東縣,臺東市,建國里,64,10.47%
臺東縣,臺東市,民權里,54,13.13%
臺東縣,臺東市,仁愛里,44,11.36%
臺東縣,臺東市,中正里,69,14.03%
臺東縣,臺東市,大同里,42,11.04%
臺東縣,臺東市,成功里,63,15.06%
臺東縣,臺東市,文化里,30,10.82%
臺東縣,臺東市,中山里,31,8.75%
臺東縣,臺東市,復國里,74,18.97%
臺東縣,臺東市,興國里,52,13.41%
臺東縣,臺東市,復興里,40,16.88%
臺東縣,臺東市,鐵花里,26,12.05%
臺東縣,臺東市,新園里,123,15.88%
臺東縣,臺東市,豐田里,122,12.03%
臺東縣,臺東市,豐年里,168,13.09%
臺東縣,臺東市,光明里,173,11.17%
臺東縣,臺東市,豐樂里,43,8.19%
臺東縣,臺東市,永樂里,55,6.59%
臺東縣,臺東市,康樂里,75,12.95%
臺東縣,臺東市,東海里,98,7.29%
臺東縣,臺東市,新興里,66,11.14%
臺東縣,臺東市,豐榮里,266,6.96%
臺東縣,臺東市,豐谷里,133,6.60%
臺東縣,臺東市,豐里里,95,10.56%
臺東縣,臺東市,豐原里,29,7.26%
臺東縣,臺東市,建和里,86,12.44%
臺東縣,臺東市,建興里,121,20.55%
臺東縣,臺東市,建業里,89,13.52%
臺東縣,臺東市,知本里,117,16.10%
臺東縣,臺東市,建農里,108,14.00%
臺東縣,成功鎮,博愛里,90,23.58%
臺東縣,成功鎮,忠孝里,135,24.34%
臺東縣,成功鎮,三仙里,178,23.83%
臺東縣,成功鎮,三民里,211,16.37%
臺東縣,成功鎮,忠智里,101,12.06%
臺東縣,成功鎮,忠仁里,189,16.81%
臺東縣,成功鎮,和平里,82,20.56%
臺東縣,成功鎮,信義里,196,22.42%
臺東縣,關山鎮,德高里,125,18.90%
臺東縣,關山鎮,豐泉里,50,10.42%
臺東縣,關山鎮,新福里,62,15.68%
臺東縣,關山鎮,中福里,64,15.62%
臺東縣,關山鎮,里?里,107,12.70%
臺東縣,關山鎮,電光里,33,15.89%
臺東縣,關山鎮,月眉里,76,20.81%
臺東縣,卑南鄉,嘉豐村,33,18.60%
臺東縣,卑南鄉,利吉村,43,19.20%
臺東縣,卑南鄉,富山村,73,25.00%
臺東縣,卑南鄉,富源村,52,24.51%
臺東縣,卑南鄉,明峰村,102,18.81%
臺東縣,卑南鄉,初鹿村,109,15.90%
臺東縣,卑南鄉,美農村,98,23.16%
臺東縣,卑南鄉,賓朗村,154,15.34%
臺東縣,卑南鄉,泰安村,105,19.47%
臺東縣,卑南鄉,太平村,192,13.27%
臺東縣,卑南鄉,利嘉村,70,14.73%
臺東縣,卑南鄉,東興村,65,16.22%
臺東縣,卑南鄉,溫泉村,826,48.38%
臺東縣,鹿野鄉,瑞和村,58,19.08%
臺東縣,鹿野鄉,瑞豐村,66,14.80%
臺東縣,鹿野鄉,瑞源村,88,19.57%
臺東縣,鹿野鄉,永安村,93,15.47%
臺東縣,鹿野鄉,瑞隆村,88,20.88%
臺東縣,鹿野鄉,鹿野村,56,9.68%
臺東縣,鹿野鄉,龍田村,69,12.72%
臺東縣,池上鄉,福文村,119,18.94%
臺東縣,池上鄉,慶豐村,42,15.43%
臺東縣,池上鄉,大坡村,21,17.44%
臺東縣,池上鄉,大埔村,45,12.89%
臺東縣,池上鄉,福原村,148,15.06%
臺東縣,池上鄉,錦園村,45,22.34%
臺東縣,池上鄉,新興村,70,17.47%
臺東縣,池上鄉,萬安村,16,11.76%
臺東縣,池上鄉,富興村,37,23.73%
臺東縣,池上鄉,振興村,25,19.00%
臺東縣,東河鄉,北源村,107,20.16%
臺東縣,東河鄉,泰源村,118,21.81%
臺東縣,東河鄉,東河村,105,22.06%
臺東縣,東河鄉,尚德村,14,18.52%
臺東縣,東河鄉,隆昌村,79,24.51%
臺東縣,東河鄉,興昌村,150,24.84%
臺東縣,東河鄉,都蘭村,204,18.77%
臺東縣,長濱鄉,樟原村,59,19.05%
臺東縣,長濱鄉,三間村,124,18.88%
臺東縣,長濱鄉,忠勇村,40,16.77%
臺東縣,長濱鄉,長濱村,179,16.62%
臺東縣,長濱鄉,竹湖村,113,22.29%
臺東縣,長濱鄉,寧埔村,177,24.67%
臺東縣,太麻里鄉,美和村,66,13.16%
臺東縣,太麻里鄉,三和村,40,15.70%
臺東縣,太麻里鄉,華源村,70,27.96%
臺東縣,太麻里鄉,北里村,24,13.95%
臺東縣,太麻里鄉,泰和村,95,12.56%
臺東縣,太麻里鄉,大王村,86,11.59%
臺東縣,太麻里鄉,香蘭村,71,18.60%
臺東縣,太麻里鄉,金崙村,135,18.20%
臺東縣,太麻里鄉,多良村,89,23.81%
臺東縣,大武鄉,大竹村,94,28.66%
臺東縣,大武鄉,大鳥村,51,12.45%
臺東縣,大武鄉,大武村,129,21.17%
臺東縣,大武鄉,尚武村,190,27.45%
臺東縣,大武鄉,南興村,48,21.88%
臺東縣,綠島鄉,公?村,20,10.64%
臺東縣,綠島鄉,中寮村,35,13.79%
臺東縣,綠島鄉,南寮村,26,10.45%
臺東縣,海端鄉,廣原村,18,10.34%
臺東縣,海端鄉,霧鹿村,30,30.88%
臺東縣,海端鄉,利稻村,10,19.57%
臺東縣,海端鄉,海端村,29,11.76%
臺東縣,海端鄉,崁頂村,17,11.63%
臺東縣,海端鄉,加拿村,12,12.96%
臺東縣,延平鄉,武陵村,32,17.20%
臺東縣,延平鄉,永康村,20,22.22%
臺東縣,延平鄉,紅葉村,15,15.38%
臺東縣,延平鄉,鸞山村,29,18.95%
臺東縣,延平鄉,桃源村,28,10.00%
臺東縣,金峰鄉,新興村,5,4.65%
臺東縣,金峰鄉,正興村,10,6.93%
臺東縣,金峰鄉,嘉蘭村,19,4.98%
臺東縣,金峰鄉,賓茂村,9,10.14%
臺東縣,金峰鄉,歷坵村,0,0.00%
臺東縣,達仁鄉,台?村,32,15.65%
臺東縣,達仁鄉,土?村,47,17.75%
臺東縣,達仁鄉,新化村,19,16.98%
臺東縣,達仁鄉,安朔村,46,17.37%
臺東縣,達仁鄉,森永村,36,23.68%
臺東縣,達仁鄉,南田村,17,24.44%
臺東縣,蘭嶼鄉,東清村,16,5.50%
臺東縣,蘭嶼鄉,朗島村,20,10.53%
臺東縣,蘭嶼鄉,紅頭村,16,5.36%
臺東縣,蘭嶼鄉,椰油村,9,3.25%
