縣市,鄉鎮市區,102宅數,102比率(%)
基隆市,全區,20996,13.21
基隆市,中正區,4129,15.58
基隆市,七堵區,2384,11.09
基隆市,暖暖區,2444,14.40
基隆市,仁愛區,2485,14.07
基隆市,中山區,2830,14.01
基隆市,安樂區,3679,10.72
基隆市,信義區,3045,13.96
