縣市,鄉鎮市區,112H2宅數,112H2比率(%)
基隆市,全區,19918,11.00
基隆市,中正區,3819,13.00
基隆市,七堵區,2129,9.00
基隆市,暖暖區,1835,10.00
基隆市,仁愛區,2377,13.00
基隆市,中山區,3104,14.00
基隆市,安樂區,3893,10.00
基隆市,信義區,2761,11.00
