縣市,鄉鎮市區,099宅數,099比率(%)
基隆市,全區,22488,14.32
基隆市,中正區,4574,17.39
基隆市,七堵區,2185,10.48
基隆市,暖暖區,3181,19.17
基隆市,仁愛區,2593,14.74
基隆市,中山區,2844,14.07
基隆市,安樂區,3899,11.48
基隆市,信義區,3212,14.91
