縣市,鄉鎮市區,105宅數,105比率(%)
基隆市,全區,20133,12.37
基隆市,中正區,3662,13.64
基隆市,七堵區,1973,9.00
基隆市,暖暖區,2177,12.54
基隆市,仁愛區,2361,13.32
基隆市,中山區,2646,13.09
基隆市,安樂區,4672,12.81
基隆市,信義區,2642,11.91
