縣市,鄉鎮市區,109H2宅數,109H2比率(%)
基隆市,全區,20351,12.21
基隆市,中正區,3871,14.17
基隆市,七堵區,2152,9.57
基隆市,暖暖區,2109,11.88
基隆市,仁愛區,2325,13.12
基隆市,中山區,2718,13.44
基隆市,安樂區,3811,10.34
基隆市,信義區,3365,13.85
