縣市,鄉鎮市區,112H2宅數,112H2比率(%)
臺北市,全區,61569,6.00
臺北市,松山區,3855,5.00
臺北市,信義區,4252,5.00
臺北市,大安區,6252,6.00
臺北市,中山區,6642,6.00
臺北市,中正區,4921,9.00
臺北市,大同區,3979,8.00
臺北市,萬華區,6072,8.00
臺北市,文山區,5817,6.00
臺北市,南港區,2248,5.00
臺北市,內湖區,4584,4.00
臺北市,士林區,6052,6.00
臺北市,北投區,6895,8.00
