縣市,鄉鎮市區,108宅數,108比率(%)
臺北市,全區,61393,6.83
臺北市,松山區,3661,5.54
臺北市,信義區,3741,4.97
臺北市,大安區,5882,6.04
臺北市,中山區,7056,7.34
臺北市,中正區,4908,9.37
臺北市,大同區,3934,8.96
臺北市,萬華區,5996,8.68
臺北市,文山區,5743,6.26
臺北市,南港區,2193,5.65
臺北市,內湖區,5103,5.57
臺北市,士林區,6019,6.49
臺北市,北投區,7157,8.59
