縣市,鄉鎮市區,107宅數,107比率(%)
臺北市,全區,59801,6.67
臺北市,松山區,3612,5.46
臺北市,信義區,3896,5.15
臺北市,大安區,5653,5.81
臺北市,中山區,6906,7.20
臺北市,中正區,4996,9.59
臺北市,大同區,3678,8.46
臺北市,萬華區,5515,8.08
臺北市,文山區,5601,6.10
臺北市,南港區,2240,5.77
臺北市,內湖區,4815,5.28
臺北市,士林區,5711,6.16
臺北市,北投區,7178,8.63
