縣市,鄉鎮市區,112Q4宅數
彰化縣,全區,3090
彰化縣,彰化市,280
彰化縣,鹿港鎮,243
彰化縣,和美鎮,243
彰化縣,北斗鎮,50
彰化縣,員林市,436
彰化縣,溪湖鎮,208
彰化縣,田中鎮,76
彰化縣,二林鎮,180
彰化縣,線西鄉,121
彰化縣,伸港鄉,310
彰化縣,福興鄉,49
彰化縣,秀水鄉,112
彰化縣,花壇鄉,56
彰化縣,芬園鄉,25
彰化縣,大村鄉,158
彰化縣,埔鹽鄉,117
彰化縣,埔心鄉,158
彰化縣,永靖鄉,90
彰化縣,社頭鄉,100
彰化縣,二水鄉,5
彰化縣,田尾鄉,11
彰化縣,埤頭鄉,9
彰化縣,芳苑鄉,26
彰化縣,大城鄉,11
彰化縣,竹塘鄉,4
彰化縣,溪州鄉,12
