縣市,鄉鎮市區,109Q2宅數
彰化縣,全區,2564
彰化縣,彰化市,282
彰化縣,鹿港鎮,179
彰化縣,和美鎮,238
彰化縣,北斗鎮,46
彰化縣,員林市,513
彰化縣,員林鎮,0
彰化縣,溪湖鎮,158
彰化縣,田中鎮,78
彰化縣,二林鎮,64
彰化縣,線西鄉,27
彰化縣,伸港鄉,146
彰化縣,福興鄉,100
彰化縣,秀水鄉,150
彰化縣,花壇鄉,100
彰化縣,芬園鄉,4
彰化縣,大村鄉,142
彰化縣,埔鹽鄉,41
彰化縣,埔心鄉,125
彰化縣,永靖鄉,54
彰化縣,社頭鄉,51
彰化縣,二水鄉,11
彰化縣,田尾鄉,22
彰化縣,埤頭鄉,9
彰化縣,芳苑鄉,6
彰化縣,大城鄉,4
彰化縣,竹塘鄉,7
彰化縣,溪州鄉,7
