縣市,鄉鎮市區,109Q4宅數
彰化縣,全區,2313
彰化縣,彰化市,155
彰化縣,鹿港鎮,165
彰化縣,和美鎮,210
彰化縣,北斗鎮,44
彰化縣,員林市,476
彰化縣,員林鎮,0
彰化縣,溪湖鎮,130
彰化縣,田中鎮,78
彰化縣,二林鎮,50
彰化縣,線西鄉,24
彰化縣,伸港鄉,147
彰化縣,福興鄉,101
彰化縣,秀水鄉,139
彰化縣,花壇鄉,71
彰化縣,芬園鄉,5
彰化縣,大村鄉,154
彰化縣,埔鹽鄉,63
彰化縣,埔心鄉,109
彰化縣,永靖鄉,55
彰化縣,社頭鄉,76
彰化縣,二水鄉,7
彰化縣,田尾鄉,20
彰化縣,埤頭鄉,10
彰化縣,芳苑鄉,6
彰化縣,大城鄉,4
彰化縣,竹塘鄉,9
彰化縣,溪州鄉,5
