縣市,鄉鎮市區,112Q2宅數
彰化縣,全區,2981
彰化縣,彰化市,172
彰化縣,鹿港鎮,225
彰化縣,和美鎮,284
彰化縣,北斗鎮,50
彰化縣,員林市,425
彰化縣,溪湖鎮,233
彰化縣,田中鎮,80
彰化縣,二林鎮,145
彰化縣,線西鄉,109
彰化縣,伸港鄉,310
彰化縣,福興鄉,53
彰化縣,秀水鄉,125
彰化縣,花壇鄉,36
彰化縣,芬園鄉,23
彰化縣,大村鄉,163
彰化縣,埔鹽鄉,110
彰化縣,埔心鄉,169
彰化縣,永靖鄉,79
彰化縣,社頭鄉,100
彰化縣,二水鄉,6
彰化縣,田尾鄉,10
彰化縣,埤頭鄉,9
彰化縣,芳苑鄉,34
彰化縣,大城鄉,14
彰化縣,竹塘鄉,4
彰化縣,溪州鄉,13
