縣市,鄉鎮市區,111Q1宅數
桃園市,全區,11932
桃園市,桃園區,2507
桃園市,中壢區,2200
桃園市,平鎮區,487
桃園市,八德區,575
桃園市,楊梅區,797
桃園市,大溪區,219
桃園市,蘆竹區,82
桃園市,大園區,678
桃園市,龜山區,3213
桃園市,龍潭區,430
桃園市,新屋區,110
桃園市,觀音區,634
桃園市,復興區,0
