縣市,鄉鎮市區,111Q4宅數
桃園市,全區,13625
桃園市,桃園區,2463
桃園市,中壢區,2369
桃園市,平鎮區,445
桃園市,八德區,753
桃園市,楊梅區,789
桃園市,大溪區,232
桃園市,蘆竹區,298
桃園市,大園區,682
桃園市,龜山區,4052
桃園市,龍潭區,444
桃園市,新屋區,203
桃園市,觀音區,895
桃園市,復興區,0
