縣市,鄉鎮市區,村里,105年宅數,105年比例
苗栗縣,苗栗市,中苗里,62,10.11%
苗栗縣,苗栗市,建功里,258,11.92%
苗栗縣,苗栗市,青苗里,75,12.45%
苗栗縣,苗栗市,玉清里,97,10.00%
苗栗縣,苗栗市,玉華里,108,7.30%
苗栗縣,苗栗市,維新里,115,7.91%
苗栗縣,苗栗市,維祥里,106,7.44%
苗栗縣,苗栗市,綠苗里,59,12.79%
苗栗縣,苗栗市,高苗里,168,10.93%
苗栗縣,苗栗市,玉苗里,58,12.89%
苗栗縣,苗栗市,大同里,58,15.70%
苗栗縣,苗栗市,新苗里,70,14.49%
苗栗縣,苗栗市,勝利里,172,9.80%
苗栗縣,苗栗市,恭敬里,173,13.11%
苗栗縣,苗栗市,上苗里,131,13.87%
苗栗縣,苗栗市,北苗里,170,7.06%
苗栗縣,苗栗市,清華里,170,10.51%
苗栗縣,苗栗市,嘉盛里,149,9.66%
苗栗縣,苗栗市,福星里,198,9.79%
苗栗縣,苗栗市,新川里,83,16.23%
苗栗縣,苗栗市,文山里,185,11.63%
苗栗縣,苗栗市,福麗里,209,9.12%
苗栗縣,苗栗市,水源里,284,18.46%
苗栗縣,苗栗市,新英里,105,12.90%
苗栗縣,苗栗市,福安里,110,7.89%
苗栗縣,苗栗市,嘉新里,64,6.25%
苗栗縣,苗栗市,南勢里,129,14.98%
苗栗縣,苗栗市,文聖里,129,9.53%
苗栗縣,苑裡鎮,苑東里,83,8.99%
苗栗縣,苑裡鎮,苑南里,66,8.76%
苗栗縣,苑裡鎮,苑北里,62,13.79%
苗栗縣,苑裡鎮,西平里,53,9.42%
苗栗縣,苑裡鎮,苑港里,41,10.78%
苗栗縣,苑裡鎮,西勢里,99,12.56%
苗栗縣,苑裡鎮,海岸里,49,13.82%
苗栗縣,苑裡鎮,房裡里,85,10.78%
苗栗縣,苑裡鎮,客庄里,174,10.18%
苗栗縣,苑裡鎮,中正里,87,11.85%
苗栗縣,苑裡鎮,苑坑里,31,10.08%
苗栗縣,苑裡鎮,水坡里,10,6.80%
苗栗縣,苑裡鎮,新復里,36,7.88%
苗栗縣,苑裡鎮,山?里,115,19.22%
苗栗縣,苑裡鎮,舊社里,79,11.04%
苗栗縣,苑裡鎮,福田里,46,11.25%
苗栗縣,苑裡鎮,石鎮里,21,15.09%
苗栗縣,苑裡鎮,蕉埔里,36,16.46%
苗栗縣,苑裡鎮,社苓里,92,11.60%
苗栗縣,苑裡鎮,泰田里,39,7.19%
苗栗縣,苑裡鎮,上?里,25,4.88%
苗栗縣,苑裡鎮,玉田里,56,10.04%
苗栗縣,苑裡鎮,南勢里,55,25.52%
苗栗縣,苑裡鎮,山柑里,49,9.88%
苗栗縣,苑裡鎮,田心里,40,6.60%
苗栗縣,通霄鎮,通東里,65,12.50%
苗栗縣,通霄鎮,通西里,92,9.67%
苗栗縣,通霄鎮,平元里,62,8.63%
苗栗縣,通霄鎮,梅南里,46,9.16%
苗栗縣,通霄鎮,圳頭里,21,10.69%
苗栗縣,通霄鎮,通南里,96,9.43%
苗栗縣,通霄鎮,城北里,26,12.05%
苗栗縣,通霄鎮,城南里,28,10.98%
苗栗縣,通霄鎮,南和里,26,11.11%
苗栗縣,通霄鎮,福興里,19,11.97%
苗栗縣,通霄鎮,坪頂里,43,12.24%
苗栗縣,通霄鎮,五南里,50,10.40%
苗栗縣,通霄鎮,五北里,42,10.23%
苗栗縣,通霄鎮,內湖里,52,8.38%
苗栗縣,通霄鎮,楓樹里,13,11.76%
苗栗縣,通霄鎮,烏眉里,49,18.07%
苗栗縣,通霄鎮,福龍里,28,26.39%
苗栗縣,通霄鎮,福源里,38,16.00%
苗栗縣,通霄鎮,通灣里,77,10.89%
苗栗縣,通霄鎮,新埔里,55,13.92%
苗栗縣,通霄鎮,內島里,52,19.05%
苗栗縣,通霄鎮,白東里,126,19.78%
苗栗縣,通霄鎮,白西里,48,16.31%
