縣市,鄉鎮市區,112Q2宅數
臺中市,全區,14583
臺中市,中區,89
臺中市,東區,225
臺中市,南區,232
臺中市,西區,169
臺中市,北區,444
臺中市,西屯區,1045
臺中市,南屯區,2100
臺中市,北屯區,3305
臺中市,豐原區,549
臺中市,東勢區,57
臺中市,大甲區,260
臺中市,清水區,987
臺中市,沙鹿區,492
臺中市,梧棲區,593
臺中市,后里區,192
臺中市,神岡區,106
臺中市,潭子區,168
臺中市,大雅區,224
臺中市,新社區,46
臺中市,石岡區,24
臺中市,外埔區,24
臺中市,大安區,24
臺中市,烏日區,1452
臺中市,大肚區,78
臺中市,龍井區,424
臺中市,霧峰區,99
臺中市,太平區,506
臺中市,大里區,669
臺中市,和平區,0
