縣市,鄉鎮市區,111Q4宅數
臺中市,全區,13128
臺中市,中區,89
臺中市,東區,176
臺中市,南區,198
臺中市,西區,154
臺中市,北區,355
臺中市,西屯區,1115
臺中市,南屯區,1983
臺中市,北屯區,2970
臺中市,豐原區,512
臺中市,東勢區,35
臺中市,大甲區,172
臺中市,清水區,772
臺中市,沙鹿區,470
臺中市,梧棲區,259
臺中市,后里區,114
臺中市,神岡區,88
臺中市,潭子區,143
臺中市,大雅區,212
臺中市,新社區,8
臺中市,石岡區,12
臺中市,外埔區,24
臺中市,大安區,20
臺中市,烏日區,1591
臺中市,大肚區,70
臺中市,龍井區,326
臺中市,霧峰區,99
臺中市,太平區,461
臺中市,大里區,700
臺中市,和平區,0
