縣市,鄉鎮市區,111Q1宅數
金門縣,全區,352
金門縣,金城鎮,75
金門縣,金湖鎮,139
金門縣,金沙鎮,10
金門縣,金寧鄉,127
金門縣,烈嶼鄉,1
金門縣,烏坵鄉,0
