縣市,鄉鎮市區,110Q1宅數
金門縣,全區,498
金門縣,金城鎮,99
金門縣,金湖鎮,223
金門縣,金沙鎮,12
金門縣,金寧鄉,163
金門縣,烈嶼鄉,1
金門縣,烏坵鄉,0
