縣市,鄉鎮市區,109Q2宅數
金門縣,全區,498
金門縣,金城鎮,112
金門縣,金湖鎮,224
金門縣,金沙鎮,15
金門縣,金寧鄉,144
金門縣,烈嶼鄉,3
金門縣,烏坵鄉,0
