縣市,鄉鎮市區,111Q2宅數
金門縣,全區,345
金門縣,金城鎮,66
金門縣,金湖鎮,141
金門縣,金沙鎮,18
金門縣,金寧鄉,119
金門縣,烈嶼鄉,1
金門縣,烏坵鄉,0
