縣市,鄉鎮市區,村里,104年宅數,104年比例
嘉義縣,太保市,太保里,151,14.53%
嘉義縣,太保市,後庄里,23,14.29%
嘉義縣,太保市,前潭里,95,16.82%
嘉義縣,太保市,後潭里,92,13.74%
嘉義縣,太保市,梅埔里,43,12.87%
嘉義縣,太保市,春珠里,48,14.06%
嘉義縣,太保市,崙頂里,44,14.85%
嘉義縣,太保市,東勢里,211,21.95%
嘉義縣,太保市,新埤里,64,13.28%
嘉義縣,太保市,舊埤里,188,16.21%
嘉義縣,太保市,田尾里,41,16.24%
嘉義縣,太保市,港尾里,12,8.16%
嘉義縣,太保市,過溝里,183,13.06%
嘉義縣,太保市,麻寮里,229,11.14%
嘉義縣,太保市,南新里,105,14.12%
嘉義縣,太保市,北新里,153,11.35%
嘉義縣,太保市,埤鄉里,32,11.56%
嘉義縣,太保市,安仁里,434,24.92%
嘉義縣,朴子市,安福里,183,17.04%
嘉義縣,朴子市,平和里,144,13.18%
嘉義縣,朴子市,內厝里,71,14.61%
嘉義縣,朴子市,開元里,33,17.58%
嘉義縣,朴子市,順天里,45,14.88%
嘉義縣,朴子市,中正里,57,20.26%
嘉義縣,朴子市,博厚里,49,13.28%
嘉義縣,朴子市,文化里,62,7.86%
嘉義縣,朴子市,永和里,136,12.88%
嘉義縣,朴子市,竹圍里,242,12.72%
嘉義縣,朴子市,新寮里,16,7.47%
嘉義縣,朴子市,?溪里,32,14.14%
嘉義縣,朴子市,溪口里,30,12.36%
嘉義縣,朴子市,德興里,32,10.27%
嘉義縣,朴子市,仁和里,409,44.80%
嘉義縣,朴子市,大鄉里,186,15.05%
嘉義縣,朴子市,大葛里,392,22.11%
嘉義縣,朴子市,佳禾里,24,11.43%
嘉義縣,朴子市,竹村里,88,18.60%
嘉義縣,朴子市,崁前里,32,11.06%
嘉義縣,朴子市,順安里,21,25.58%
嘉義縣,朴子市,崁後里,39,17.50%
嘉義縣,朴子市,德家里,41,16.46%
嘉義縣,朴子市,新庄里,33,19.23%
嘉義縣,朴子市,梅華里,84,20.28%
嘉義縣,朴子市,松華里,74,15.83%
嘉義縣,朴子市,南竹里,25,14.29%
嘉義縣,布袋鎮,岱江里,53,22.06%
嘉義縣,布袋鎮,九龍里,49,29.63%
嘉義縣,布袋鎮,岑海里,226,22.81%
嘉義縣,布袋鎮,興中里,96,20.39%
嘉義縣,布袋鎮,光復里,98,13.56%
嘉義縣,布袋鎮,見龍里,68,20.33%
嘉義縣,布袋鎮,新厝里,83,23.75%
嘉義縣,布袋鎮,龍江里,47,13.46%
嘉義縣,布袋鎮,新岑里,22,10.00%
嘉義縣,布袋鎮,新民里,68,16.84%
嘉義縣,布袋鎮,復興里,176,22.18%
嘉義縣,布袋鎮,好美里,63,19.77%
嘉義縣,布袋鎮,永安里,123,24.83%
嘉義縣,布袋鎮,東港里,131,17.79%
嘉義縣,布袋鎮,江山里,21,17.39%
嘉義縣,布袋鎮,菜舖里,21,15.38%
嘉義縣,布袋鎮,考試里,22,19.15%
嘉義縣,布袋鎮,振寮里,65,21.32%
嘉義縣,布袋鎮,西安里,83,18.31%
嘉義縣,布袋鎮,東安里,99,20.49%
嘉義縣,布袋鎮,中安里,100,18.87%
嘉義縣,布袋鎮,樹林里,38,20.20%
嘉義縣,布袋鎮,貴舍里,44,23.14%
嘉義縣,大林鎮,東林里,36,12.55%
嘉義縣,大林鎮,西林里,111,12.13%
嘉義縣,大林鎮,吉林里,80,15.56%
嘉義縣,大林鎮,平林里,384,13.50%
嘉義縣,大林鎮,明華里,52,13.77%
嘉義縣,大林鎮,明和里,101,15.37%
嘉義縣,大林鎮,排路里,48,17.96%
嘉義縣,大林鎮,西結里,33,13.07%
嘉義縣,大林鎮,湖北里,24,11.94%
嘉義縣,大林鎮,大糖里,15,12.31%
嘉義縣,大林鎮,大美里,94,14.95%
嘉義縣,大林鎮,過溪里,91,19.82%
