縣市,鄉鎮市區,村里,103年宅數,103年比例
嘉義縣,太保市,太保里,135,13.30%
嘉義縣,太保市,後庄里,25,15.18%
嘉義縣,太保市,前潭里,85,15.24%
嘉義縣,太保市,後潭里,80,12.11%
嘉義縣,太保市,梅埔里,42,12.87%
嘉義縣,太保市,春珠里,49,14.52%
嘉義縣,太保市,崙頂里,44,15.08%
嘉義縣,太保市,東勢里,240,24.90%
嘉義縣,太保市,新埤里,59,12.21%
嘉義縣,太保市,舊埤里,189,16.95%
嘉義縣,太保市,田尾里,49,19.70%
嘉義縣,太保市,港尾里,11,7.22%
嘉義縣,太保市,過溝里,196,14.47%
嘉義縣,太保市,麻寮里,227,11.40%
嘉義縣,太保市,南新里,102,13.83%
嘉義縣,太保市,北新里,133,10.27%
嘉義縣,太保市,埤鄉里,35,12.79%
嘉義縣,太保市,安仁里,405,23.63%
嘉義縣,朴子市,安福里,173,16.25%
嘉義縣,朴子市,平和里,119,11.12%
嘉義縣,朴子市,內厝里,64,14.90%
嘉義縣,朴子市,開元里,30,15.85%
嘉義縣,朴子市,順天里,43,14.58%
嘉義縣,朴子市,中正里,55,19.91%
嘉義縣,朴子市,博厚里,39,10.53%
嘉義縣,朴子市,文化里,69,8.77%
嘉義縣,朴子市,永和里,136,12.94%
嘉義縣,朴子市,竹圍里,219,11.64%
嘉義縣,朴子市,新寮里,16,7.51%
嘉義縣,朴子市,?溪里,28,12.63%
嘉義縣,朴子市,溪口里,39,15.91%
嘉義縣,朴子市,德興里,32,10.36%
嘉義縣,朴子市,仁和里,360,41.67%
嘉義縣,朴子市,大鄉里,177,14.36%
嘉義縣,朴子市,大葛里,387,21.83%
嘉義縣,朴子市,佳禾里,21,9.71%
嘉義縣,朴子市,竹村里,88,18.58%
嘉義縣,朴子市,崁前里,34,11.61%
嘉義縣,朴子市,順安里,20,24.39%
嘉義縣,朴子市,崁後里,42,19.11%
嘉義縣,朴子市,德家里,41,16.56%
