縣市,鄉鎮市區,村里,102年宅數,102年比例
嘉義縣,太保市,太保里,144,14.23%
嘉義縣,太保市,後庄里,25,15.18%
嘉義縣,太保市,前潭里,90,16.16%
嘉義縣,太保市,後潭里,89,13.73%
嘉義縣,太保市,梅埔里,41,12.69%
嘉義縣,太保市,春珠里,51,14.98%
嘉義縣,太保市,崙頂里,45,15.23%
嘉義縣,太保市,東勢里,325,33.79%
嘉義縣,太保市,新埤里,58,11.95%
嘉義縣,太保市,舊埤里,204,18.32%
嘉義縣,太保市,田尾里,45,18.18%
嘉義縣,太保市,港尾里,11,7.29%
嘉義縣,太保市,過溝里,178,13.50%
嘉義縣,太保市,麻寮里,278,14.01%
嘉義縣,太保市,南新里,112,15.31%
嘉義縣,太保市,北新里,167,12.95%
嘉義縣,太保市,埤鄉里,29,10.47%
嘉義縣,太保市,安仁里,515,30.06%
嘉義縣,朴子市,安福里,168,16.06%
嘉義縣,朴子市,平和里,124,11.64%
嘉義縣,朴子市,內厝里,64,14.94%
嘉義縣,朴子市,開元里,29,15.24%
嘉義縣,朴子市,順天里,41,13.81%
嘉義縣,朴子市,中正里,57,20.44%
嘉義縣,朴子市,博厚里,36,9.74%
嘉義縣,朴子市,文化里,74,9.38%
嘉義縣,朴子市,永和里,146,13.92%
嘉義縣,朴子市,竹圍里,222,11.85%
嘉義縣,朴子市,新寮里,24,11.49%
嘉義縣,朴子市,?溪里,26,12.09%
嘉義縣,朴子市,溪口里,44,17.98%
嘉義縣,朴子市,德興里,35,11.31%
嘉義縣,朴子市,仁和里,410,49.91%
嘉義縣,朴子市,大鄉里,170,13.99%
嘉義縣,朴子市,大葛里,407,24.43%
嘉義縣,朴子市,佳禾里,23,10.68%
嘉義縣,朴子市,竹村里,88,18.80%
嘉義縣,朴子市,崁前里,31,10.86%
嘉義縣,朴子市,順安里,19,23.81%
嘉義縣,朴子市,崁後里,42,19.23%
嘉義縣,朴子市,德家里,37,15.00%
嘉義縣,朴子市,新庄里,28,16.41%
嘉義縣,朴子市,梅華里,78,19.23%
嘉義縣,朴子市,松華里,69,15.22%
嘉義縣,朴子市,南竹里,24,14.00%
嘉義縣,布袋鎮,岱江里,51,21.17%
嘉義縣,布袋鎮,九龍里,40,23.75%
嘉義縣,布袋鎮,岑海里,241,24.34%
嘉義縣,布袋鎮,興中里,85,18.26%
嘉義縣,布袋鎮,光復里,118,16.29%
嘉義縣,布袋鎮,見龍里,55,16.57%
嘉義縣,布袋鎮,新厝里,82,23.46%
嘉義縣,布袋鎮,龍江里,54,15.58%
嘉義縣,布袋鎮,新岑里,32,15.15%
嘉義縣,布袋鎮,新民里,64,15.96%
嘉義縣,布袋鎮,復興里,180,22.98%
嘉義縣,布袋鎮,好美里,63,20.00%
嘉義縣,布袋鎮,永安里,123,24.83%
嘉義縣,布袋鎮,東港里,149,20.30%
嘉義縣,布袋鎮,江山里,21,17.39%
嘉義縣,布袋鎮,菜舖里,29,21.15%
嘉義縣,布袋鎮,考試里,27,23.40%
嘉義縣,布袋鎮,振寮里,58,19.29%
嘉義縣,布袋鎮,西安里,95,21.13%
嘉義縣,布袋鎮,東安里,109,22.71%
嘉義縣,布袋鎮,中安里,77,14.65%
嘉義縣,布袋鎮,樹林里,32,17.35%
嘉義縣,布袋鎮,貴舍里,43,22.69%
嘉義縣,大林鎮,東林里,37,12.93%
嘉義縣,大林鎮,西林里,108,11.85%
嘉義縣,大林鎮,吉林里,88,17.05%
嘉義縣,大林鎮,平林里,422,15.06%
嘉義縣,大林鎮,明華里,56,14.86%
嘉義縣,大林鎮,明和里,82,12.80%
嘉義縣,大林鎮,排路里,50,18.79%
嘉義縣,大林鎮,西結里,39,15.75%
嘉義縣,大林鎮,湖北里,21,12.78%
嘉義縣,大林鎮,大糖里,17,13.43%
嘉義縣,大林鎮,大美里,94,15.15%
嘉義縣,大林鎮,過溪里,86,18.96%
嘉義縣,大林鎮,中坑里,110,21.80%
嘉義縣,大林鎮,上林里,27,7.78%
嘉義縣,大林鎮,中林里,53,11.83%
嘉義縣,大林鎮,三和里,158,17.14%
嘉義縣,大林鎮,溝背里,75,20.08%
嘉義縣,大林鎮,義和里,13,6.78%
嘉義縣,大林鎮,內林里,35,20.17%
嘉義縣,大林鎮,三角里,34,11.67%
嘉義縣,大林鎮,三村里,32,11.22%
嘉義縣,民雄鄉,東榮村,137,12.50%
嘉義縣,民雄鄉,中樂村,92,12.54%
嘉義縣,民雄鄉,西安村,139,9.87%
嘉義縣,民雄鄉,寮頂村,144,16.57%
嘉義縣,民雄鄉,福權村,66,14.06%
嘉義縣,民雄鄉,東湖村,158,20.50%
嘉義縣,民雄鄉,頂崙村,111,19.87%
嘉義縣,民雄鄉,菁埔村,43,8.78%
嘉義縣,民雄鄉,中和村,49,15.56%
嘉義縣,民雄鄉,平和村,43,16.51%
嘉義縣,民雄鄉,西昌村,29,12.95%
嘉義縣,民雄鄉,豊收村,134,15.43%
嘉義縣,民雄鄉,三興村,200,15.70%
嘉義縣,民雄鄉,東興村,28,20.75%
嘉義縣,民雄鄉,鎮北村,126,19.49%
嘉義縣,民雄鄉,興中村,89,12.83%
嘉義縣,民雄鄉,興南村,166,12.49%
嘉義縣,民雄鄉,福興村,63,9.28%
嘉義縣,民雄鄉,文隆村,244,20.33%
嘉義縣,民雄鄉,山中村,89,7.83%
嘉義縣,民雄鄉,中央村,45,11.72%
嘉義縣,民雄鄉,北斗村,259,11.02%
嘉義縣,民雄鄉,?福村,241,17.26%
嘉義縣,民雄鄉,大崎村,132,14.55%
嘉義縣,民雄鄉,秀林村,94,9.84%
嘉義縣,民雄鄉,松山村,243,26.23%
嘉義縣,民雄鄉,金興村,228,16.38%
嘉義縣,民雄鄉,福樂村,278,10.25%
嘉義縣,溪口鄉,溪東村,102,15.24%
嘉義縣,溪口鄉,溪西村,55,19.19%
嘉義縣,溪口鄉,溪北村,45,20.00%
嘉義縣,溪口鄉,游東村,54,14.74%
嘉義縣,溪口鄉,游西村,32,17.46%
嘉義縣,溪口鄉,柴林村,47,19.33%
嘉義縣,溪口鄉,林腳村,45,19.48%
嘉義縣,溪口鄉,美南村,75,22.34%
嘉義縣,溪口鄉,美北村,32,12.50%
嘉義縣,溪口鄉,本厝村,52,18.08%
嘉義縣,溪口鄉,柳溝村,39,10.56%
嘉義縣,溪口鄉,疊溪村,62,13.09%
嘉義縣,溪口鄉,妙崙村,13,7.81%
嘉義縣,溪口鄉,坪頂村,36,13.19%
嘉義縣,新港鄉,宮前村,79,9.68%
嘉義縣,新港鄉,宮後村,68,11.52%
嘉義縣,新港鄉,大興村,49,9.70%
嘉義縣,新港鄉,福德村,35,6.21%
嘉義縣,新港鄉,古民村,70,15.91%
嘉義縣,新港鄉,中庄村,55,11.48%
嘉義縣,新港鄉,大潭村,91,16.34%
嘉義縣,新港鄉,西庄村,58,18.34%
嘉義縣,新港鄉,埤子村,30,19.39%
嘉義縣,新港鄉,南崙村,40,14.17%
嘉義縣,新港鄉,北崙村,33,18.07%
嘉義縣,新港鄉,海瀛村,13,9.09%
嘉義縣,新港鄉,月眉村,52,10.23%
嘉義縣,新港鄉,月潭村,69,13.18%
嘉義縣,新港鄉,溪北村,41,10.48%
嘉義縣,新港鄉,三間村,63,13.74%
嘉義縣,新港鄉,中洋村,35,11.11%
嘉義縣,新港鄉,菜公村,52,15.46%
嘉義縣,新港鄉,安和村,52,16.13%
嘉義縣,新港鄉,潭大村,43,11.68%
嘉義縣,新港鄉,南港村,82,20.49%
嘉義縣,新港鄉,板頭村,43,26.32%
嘉義縣,新港鄉,共和村,38,13.95%
嘉義縣,六腳鄉,蒜頭村,77,15.69%
嘉義縣,六腳鄉,蒜東村,25,10.07%
嘉義縣,六腳鄉,蒜南村,54,17.47%
嘉義縣,六腳鄉,工廠村,14,13.51%
嘉義縣,六腳鄉,灣南村,54,15.31%
嘉義縣,六腳鄉,灣北村,30,10.97%
嘉義縣,六腳鄉,雙涵村,20,8.92%
嘉義縣,六腳鄉,塗師村,25,13.89%
嘉義縣,六腳鄉,三義村,24,13.48%
嘉義縣,六腳鄉,港美村,25,13.33%
嘉義縣,六腳鄉,豐美村,43,15.33%
嘉義縣,六腳鄉,六斗村,62,17.62%
嘉義縣,六腳鄉,崙陽村,61,17.02%
嘉義縣,六腳鄉,蘇厝村,80,13.85%
嘉義縣,六腳鄉,竹本村,19,10.99%
嘉義縣,六腳鄉,永賢村,15,12.05%
嘉義縣,六腳鄉,魚寮村,39,19.29%
嘉義縣,六腳鄉,潭墘村,21,9.86%
嘉義縣,六腳鄉,正義村,47,9.29%
嘉義縣,六腳鄉,溪厝村,35,17.92%
嘉義縣,六腳鄉,六腳村,50,19.42%
