縣市,鄉鎮市區,111H1宅數,111H1比率(%)
花蓮縣,全區,17925,13.56
花蓮縣,花蓮市,5931,13.48
花蓮縣,鳳林鎮,919,18.65
花蓮縣,玉里鎮,1550,16.06
花蓮縣,新城鄉,1411,16.13
花蓮縣,吉安鄉,2501,7.67
花蓮縣,壽豐鄉,1617,19.27
花蓮縣,光復鄉,975,17.76
花蓮縣,豐濱鄉,417,24.13
花蓮縣,瑞穗鄉,940,18.43
花蓮縣,富里鄉,854,18.89
花蓮縣,秀林鄉,340,8.71
花蓮縣,萬榮鄉,204,13.08
花蓮縣,卓溪鄉,266,17.06
