縣市,鄉鎮市區,111H2宅數,111H2比率(%)
花蓮縣,全區,16796,12.66
花蓮縣,花蓮市,5360,12.15
花蓮縣,鳳林鎮,875,17.56
花蓮縣,玉里鎮,1454,15.01
花蓮縣,新城鄉,1241,14.05
花蓮縣,吉安鄉,2492,7.62
花蓮縣,壽豐鄉,1458,17.36
花蓮縣,光復鄉,950,17.29
花蓮縣,豐濱鄉,421,24.29
花蓮縣,瑞穗鄉,972,18.99
花蓮縣,富里鄉,814,17.96
花蓮縣,秀林鄉,315,8.01
花蓮縣,萬榮鄉,200,12.75
花蓮縣,卓溪鄉,244,15.56
