縣市,鄉鎮市區,村里,105年宅數,105年比例
花蓮縣,花蓮市,民立里,69,8.90%
花蓮縣,花蓮市,民運里,129,11.07%
花蓮縣,花蓮市,民族里,49,20.10%
花蓮縣,花蓮市,主信里,54,15.84%
花蓮縣,花蓮市,主睦里,76,20.89%
花蓮縣,花蓮市,主和里,149,11.82%
花蓮縣,花蓮市,國威里,106,14.91%
花蓮縣,花蓮市,國風里,136,10.37%
花蓮縣,花蓮市,民德里,136,14.76%
花蓮縣,花蓮市,民意里,187,16.10%
花蓮縣,花蓮市,民治里,32,44.44%
花蓮縣,花蓮市,主義里,34,15.82%
花蓮縣,花蓮市,主工里,47,16.36%
花蓮縣,花蓮市,主農里,149,9.96%
花蓮縣,花蓮市,國治里,64,13.07%
花蓮縣,花蓮市,國富里,274,10.08%
花蓮縣,花蓮市,民政里,188,9.48%
花蓮縣,花蓮市,民勤里,156,10.52%
花蓮縣,花蓮市,民生里,79,13.93%
花蓮縣,花蓮市,主商里,36,12.66%
花蓮縣,花蓮市,主學里,113,13.83%
花蓮縣,花蓮市,國光里,101,15.89%
花蓮縣,花蓮市,國聯里,314,15.95%
花蓮縣,花蓮市,國強里,45,6.12%
花蓮縣,花蓮市,民心里,37,10.25%
花蓮縣,花蓮市,民樂里,63,12.77%
花蓮縣,花蓮市,民主里,66,19.35%
花蓮縣,花蓮市,主勤里,47,13.18%
花蓮縣,花蓮市,主力里,155,11.29%
花蓮縣,花蓮市,國安里,47,15.81%
花蓮縣,花蓮市,國魂里,87,9.36%
花蓮縣,花蓮市,國慶里,100,19.07%
花蓮縣,花蓮市,民享里,148,9.48%
花蓮縣,花蓮市,民有里,34,16.37%
花蓮縣,花蓮市,民權里,48,19.08%
花蓮縣,花蓮市,主計里,69,15.43%
花蓮縣,花蓮市,主權里,228,9.51%
花蓮縣,花蓮市,國華里,110,12.09%
花蓮縣,花蓮市,國防里,82,18.93%
花蓮縣,花蓮市,國福里,75,12.70%
花蓮縣,花蓮市,國裕里,231,10.72%
花蓮縣,花蓮市,主安里,84,8.58%
花蓮縣,花蓮市,國盛里,594,18.83%
花蓮縣,花蓮市,國興里,214,10.62%
花蓮縣,花蓮市,民孝里,106,6.80%
花蓮縣,鳳林鎮,鳳仁里,87,15.04%
花蓮縣,鳳林鎮,鳳義里,55,19.32%
花蓮縣,鳳林鎮,鳳禮里,36,12.15%
花蓮縣,鳳林鎮,鳳智里,107,15.87%
花蓮縣,鳳林鎮,鳳信里,113,17.71%
花蓮縣,鳳林鎮,山興里,60,27.39%
花蓮縣,鳳林鎮,大榮里,124,21.63%
花蓮縣,鳳林鎮,北林里,50,19.59%
花蓮縣,鳳林鎮,南平里,74,24.89%
花蓮縣,鳳林鎮,林榮里,85,19.63%
花蓮縣,鳳林鎮,長橋里,97,19.76%
花蓮縣,鳳林鎮,森榮里,27,25.00%
花蓮縣,玉里鎮,中城里,296,11.96%
花蓮縣,玉里鎮,啟模里,156,17.63%
花蓮縣,玉里鎮,永昌里,111,18.92%
花蓮縣,玉里鎮,泰昌里,101,17.78%
花蓮縣,玉里鎮,國武里,89,14.81%
花蓮縣,玉里鎮,源城里,47,10.69%
花蓮縣,玉里鎮,長良里,49,20.88%
花蓮縣,玉里鎮,樂合里,81,17.70%
花蓮縣,玉里鎮,東豐里,46,21.88%
花蓮縣,玉里鎮,觀音里,123,17.82%
花蓮縣,玉里鎮,松浦里,121,20.00%
花蓮縣,玉里鎮,春日里,75,18.48%
花蓮縣,玉里鎮,德武里,52,17.60%
花蓮縣,玉里鎮,三民里,73,16.08%
花蓮縣,玉里鎮,大禹里,98,18.16%
花蓮縣,新城鄉,新城村,111,15.54%
花蓮縣,新城鄉,順安村,79,20.25%
花蓮縣,新城鄉,康樂村,177,15.95%
花蓮縣,新城鄉,北埔村,237,13.08%
花蓮縣,新城鄉,佳林村,31,7.97%
花蓮縣,新城鄉,嘉里村,223,14.07%
花蓮縣,新城鄉,嘉新村,148,20.21%
花蓮縣,新城鄉,大漢村,147,13.05%
花蓮縣,吉安鄉,北昌村,275,8.09%
花蓮縣,吉安鄉,勝安村,189,8.22%
花蓮縣,吉安鄉,太昌村,176,11.09%
花蓮縣,吉安鄉,永安村,186,9.54%
花蓮縣,吉安鄉,慶豐村,230,7.72%
花蓮縣,吉安鄉,吉安村,178,8.20%
花蓮縣,吉安鄉,福興村,104,8.36%
花蓮縣,吉安鄉,南華村,82,13.56%
花蓮縣,吉安鄉,干城村,85,14.71%
花蓮縣,吉安鄉,永興村,150,11.95%
花蓮縣,吉安鄉,稻香村,90,7.06%
花蓮縣,吉安鄉,南昌村,144,8.46%
花蓮縣,吉安鄉,宜昌村,119,6.64%
花蓮縣,吉安鄉,仁里村,248,9.02%
花蓮縣,吉安鄉,東昌村,222,9.32%
花蓮縣,吉安鄉,仁安村,98,9.94%
花蓮縣,吉安鄉,仁和村,208,10.61%
花蓮縣,吉安鄉,光華村,101,11.66%
花蓮縣,壽豐鄉,樹湖村,37,23.86%
花蓮縣,壽豐鄉,溪口村,95,20.29%
花蓮縣,壽豐鄉,豐山村,388,32.18%
花蓮縣,壽豐鄉,豐裡村,94,15.90%
花蓮縣,壽豐鄉,豐坪村,57,16.33%
花蓮縣,壽豐鄉,共和村,174,52.00%
花蓮縣,壽豐鄉,壽豐村,135,17.97%
花蓮縣,壽豐鄉,光榮村,46,15.10%
花蓮縣,壽豐鄉,池南村,108,26.33%
花蓮縣,壽豐鄉,平和村,423,38.43%
花蓮縣,壽豐鄉,志學村,194,12.62%
花蓮縣,壽豐鄉,米棧村,33,27.63%
花蓮縣,壽豐鄉,月眉村,52,17.84%
花蓮縣,壽豐鄉,水璉村,108,27.23%
花蓮縣,壽豐鄉,鹽寮村,89,32.03%
花蓮縣,光復鄉,大安村,102,21.92%
花蓮縣,光復鄉,大華村,119,16.20%
花蓮縣,光復鄉,大平村,86,19.06%
花蓮縣,光復鄉,大馬村,107,21.73%
花蓮縣,光復鄉,大同村,84,16.33%
花蓮縣,光復鄉,大進村,40,18.28%
花蓮縣,光復鄉,大全村,81,23.14%
花蓮縣,光復鄉,大興村,62,26.06%
花蓮縣,光復鄉,大富村,57,26.76%
花蓮縣,光復鄉,大豐村,62,23.03%
花蓮縣,光復鄉,東富村,69,17.36%
花蓮縣,光復鄉,西富村,71,17.96%
