縣市,鄉鎮市區,109H1宅數,109H1比率(%)
花蓮縣,全區,17000,13.04
花蓮縣,花蓮市,5555,12.72
花蓮縣,鳳林鎮,835,17.01
花蓮縣,玉里鎮,1493,15.60
花蓮縣,新城鄉,1099,13.72
花蓮縣,吉安鄉,2581,7.97
花蓮縣,壽豐鄉,1586,19.29
花蓮縣,光復鄉,966,17.68
花蓮縣,豐濱鄉,404,23.44
花蓮縣,瑞穗鄉,942,18.64
花蓮縣,富里鄉,781,17.43
花蓮縣,秀林鄉,312,8.16
花蓮縣,萬榮鄉,208,13.53
花蓮縣,卓溪鄉,238,15.55
