縣市,鄉鎮市區,102宅數,102比率(%)
花蓮縣,全區,17597,13.83
花蓮縣,花蓮市,5537,12.77
花蓮縣,鳳林鎮,864,18.00
花蓮縣,玉里鎮,1504,16.12
花蓮縣,新城鄉,1104,14.24
花蓮縣,吉安鄉,2932,9.47
花蓮縣,壽豐鄉,1624,19.97
花蓮縣,光復鄉,1083,19.90
花蓮縣,豐濱鄉,426,25.05
花蓮縣,瑞穗鄉,1078,22.16
花蓮縣,富里鄉,708,16.14
花蓮縣,秀林鄉,271,7.53
花蓮縣,萬榮鄉,209,14.44
花蓮縣,卓溪鄉,257,17.55
