縣市,鄉鎮市區,村里,105年宅數,105年比例
臺南市,新營區,忠政里,196,9.06%
臺南市,新營區,民權里,175,12.35%
臺南市,新營區,三仙里,127,9.46%
臺南市,新營區,好平里,53,14.81%
臺南市,新營區,延平里,68,13.76%
臺南市,新營區,永生里,71,12.50%
臺南市,新營區,大宏里,229,14.89%
臺南市,新營區,王公里,138,7.70%
臺南市,新營區,中營里,57,9.65%
臺南市,新營區,土庫里,57,10.46%
臺南市,新營區,興安里,30,15.32%
臺南市,新營區,南興里,173,13.92%
臺南市,新營區,興業里,131,15.19%
臺南市,新營區,民生里,223,13.90%
臺南市,新營區,民榮里,234,10.53%
臺南市,新營區,埤寮里,94,13.62%
臺南市,新營區,護鎮里,53,9.65%
臺南市,新營區,太南里,96,17.69%
臺南市,新營區,太北里,85,12.09%
臺南市,新營區,南紙里,125,7.71%
臺南市,新營區,嘉芳里,142,16.02%
臺南市,新營區,舊?里,15,14.29%
臺南市,新營區,角帶里,16,10.34%
臺南市,新營區,鐵線里,50,16.23%
臺南市,新營區,五興里,54,13.78%
臺南市,新營區,姑爺里,47,20.83%
臺南市,新營區,新北里,174,8.25%
臺南市,新營區,新南里,213,9.15%
臺南市,新營區,新東里,179,6.57%
臺南市,鹽水區,水秀里,92,13.65%
臺南市,鹽水區,福得里,47,14.13%
臺南市,鹽水區,三生里,12,8.33%
臺南市,鹽水區,武廟里,39,15.24%
臺南市,鹽水區,中境里,31,13.77%
臺南市,鹽水區,水仙里,30,19.05%
臺南市,鹽水區,水正里,43,12.17%
臺南市,鹽水區,橋南里,264,14.76%
臺南市,鹽水區,舊營里,44,13.42%
臺南市,鹽水區,汫水里,59,18.01%
臺南市,鹽水區,岸內里,202,12.19%
臺南市,鹽水區,義稠里,44,12.44%
臺南市,鹽水區,下中里,44,14.73%
臺南市,鹽水區,歡雅里,104,14.89%
臺南市,鹽水區,大莊里,28,14.74%
臺南市,鹽水區,桐寮里,14,12.16%
臺南市,鹽水區,後宅里,35,15.67%
臺南市,鹽水區,孫厝里,35,20.31%
臺南市,鹽水區,竹埔里,64,21.79%
臺南市,鹽水區,下林里,16,13.92%
臺南市,鹽水區,田寮里,19,20.37%
臺南市,鹽水區,大豐里,22,19.75%
臺南市,鹽水區,飯店里,18,15.38%
臺南市,鹽水區,河南里,41,25.53%
臺南市,鹽水區,南港里,51,16.90%
臺南市,白河區,白河里,103,12.79%
臺南市,白河區,永安里,169,11.91%
臺南市,白河區,外角里,70,11.04%
臺南市,白河區,庄內里,79,12.06%
臺南市,白河區,秀祐里,37,10.40%
臺南市,白河區,河東里,101,17.00%
臺南市,白河區,虎山里,26,13.33%
臺南市,白河區,大林里,22,10.87%
臺南市,白河區,崁頭里,27,8.39%
臺南市,白河區,六溪里,18,11.11%
臺南市,白河區,仙草里,88,19.93%
臺南市,白河區,關嶺里,173,23.66%
臺南市,白河區,玉豐里,73,14.07%
臺南市,白河區,大竹里,57,10.94%
臺南市,白河區,詔安里,39,12.28%
臺南市,白河區,廣安里,27,13.16%
臺南市,白河區,蓮潭里,50,16.45%
臺南市,白河區,竹門里,65,17.77%
臺南市,白河區,崎內里,36,15.20%
臺南市,白河區,昇安里,80,14.13%
臺南市,白河區,汴頭里,17,17.24%
臺南市,白河區,內角里,33,12.97%
臺南市,白河區,草店里,68,20.54%
臺南市,白河區,甘宅里,43,19.53%
臺南市,柳營區,士林里,152,21.90%
臺南市,柳營區,光福里,55,7.44%
臺南市,柳營區,中埕里,36,9.89%
臺南市,柳營區,東昇里,103,9.02%
臺南市,柳營區,八翁里,75,14.08%
臺南市,柳營區,人和里,50,14.59%
臺南市,柳營區,太康里,69,11.46%
臺南市,柳營區,重溪里,94,13.85%
臺南市,柳營區,篤農里,63,12.99%
臺南市,柳營區,大農里,22,8.99%
臺南市,柳營區,神農里,84,15.65%
臺南市,柳營區,果毅里,118,22.51%
臺南市,柳營區,旭山里,146,26.83%
臺南市,後壁區,後壁里,79,10.83%
臺南市,後壁區,侯伯里,87,15.74%
臺南市,後壁區,嘉苳里,84,16.18%
臺南市,後壁區,土溝里,55,11.82%
臺南市,後壁區,嘉田里,57,13.14%
臺南市,後壁區,嘉民里,51,11.47%
臺南市,後壁區,菁豊里,74,19.65%
臺南市,後壁區,崁頂里,34,17.65%
臺南市,後壁區,仕安里,36,16.83%
臺南市,後壁區,竹新里,72,14.00%
臺南市,後壁區,新東里,114,14.93%
臺南市,後壁區,頂安里,86,14.22%
臺南市,後壁區,長安里,92,16.73%
臺南市,後壁區,福安里,96,18.22%
臺南市,後壁區,烏樹里,47,15.34%
臺南市,後壁區,後?里,30,16.67%
臺南市,後壁區,墨林里,48,14.29%
臺南市,後壁區,菁寮里,40,21.01%
臺南市,後壁區,新嘉里,72,17.42%
臺南市,後壁區,頂長里,23,12.05%
臺南市,後壁區,平安里,48,12.92%
臺南市,東山區,東山里,80,13.26%
臺南市,東山區,東中里,104,10.02%
臺南市,東山區,東正里,81,13.81%
臺南市,東山區,三榮里,27,7.88%
臺南市,東山區,大客里,47,10.63%
臺南市,東山區,科里里,87,18.60%
臺南市,東山區,東河里,47,14.20%
臺南市,東山區,南溪里,51,26.73%
臺南市,東山區,水雲里,40,25.93%
臺南市,東山區,林安里,15,18.75%
臺南市,東山區,東原里,151,20.00%
臺南市,東山區,嶺南里,19,10.26%
臺南市,東山區,南勢里,40,17.05%
臺南市,東山區,青山里,48,11.69%
臺南市,東山區,高原里,39,13.85%
臺南市,東山區,聖賢里,60,7.50%
臺南市,麻豆區,穀興里,39,10.92%
臺南市,麻豆區,保安里,24,9.74%
臺南市,麻豆區,東角里,100,8.72%
臺南市,麻豆區,?江里,84,7.52%
臺南市,麻豆區,巷口里,70,8.93%
臺南市,麻豆區,中興里,86,10.01%
臺南市,麻豆區,興農里,58,10.25%
臺南市,麻豆區,新建里,64,11.06%
臺南市,麻豆區,油車里,125,8.25%
臺南市,麻豆區,北勢里,71,20.87%
臺南市,麻豆區,大埕里,111,8.77%
臺南市,麻豆區,總榮里,16,6.76%
臺南市,麻豆區,龍泉里,35,12.36%
臺南市,麻豆區,南勢里,109,10.36%
臺南市,麻豆區,寮?里,76,12.64%
臺南市,麻豆區,小埤里,41,12.34%
臺南市,麻豆區,埤頭里,91,18.25%
臺南市,麻豆區,大山里,29,13.38%
臺南市,麻豆區,海埔里,59,18.64%
臺南市,麻豆區,莊禮里,25,16.90%
臺南市,麻豆區,港尾里,168,22.82%
臺南市,麻豆區,麻口里,57,13.21%
臺南市,麻豆區,安東里,38,15.92%
臺南市,麻豆區,安業里,40,15.17%
臺南市,麻豆區,安西里,25,8.88%
臺南市,麻豆區,謝安里,49,14.48%
臺南市,麻豆區,中民里,39,14.97%
臺南市,麻豆區,安正里,40,13.92%
臺南市,麻豆區,磚井里,70,16.55%
臺南市,下營區,下營里,39,10.53%
臺南市,下營區,仁里里,110,10.36%
臺南市,下營區,宅內里,54,13.27%
臺南市,下營區,後街里,61,11.06%
臺南市,下營區,新興里,92,9.80%
臺南市,下營區,營前里,83,10.52%
臺南市,下營區,大屯里,46,16.33%
臺南市,下營區,大埤里,25,11.29%
臺南市,下營區,茅港里,42,9.18%
臺南市,下營區,中營里,56,12.62%
臺南市,下營區,開化里,85,11.98%
臺南市,下營區,西連里,50,17.19%
臺南市,下營區,賀建里,64,13.20%
臺南市,下營區,甲中里,48,12.28%
