縣市,鄉鎮市區,村里,102年宅數,102年比例
臺南市,新營區,忠政里,207,9.47%
臺南市,新營區,民權里,171,12.26%
臺南市,新營區,三仙里,124,9.51%
臺南市,新營區,好平里,51,14.34%
臺南市,新營區,延平里,75,15.06%
臺南市,新營區,永生里,81,14.38%
臺南市,新營區,大宏里,200,12.91%
臺南市,新營區,王公里,157,8.95%
臺南市,新營區,中營里,70,11.97%
臺南市,新營區,土庫里,58,10.74%
臺南市,新營區,興安里,34,17.07%
臺南市,新營區,南興里,172,13.85%
臺南市,新營區,興業里,110,12.81%
臺南市,新營區,民生里,199,12.89%
臺南市,新營區,民榮里,240,11.05%
臺南市,新營區,埤寮里,92,13.64%
臺南市,新營區,護鎮里,57,10.40%
臺南市,新營區,太南里,84,15.90%
臺南市,新營區,太北里,86,12.61%
臺南市,新營區,南紙里,138,8.61%
臺南市,新營區,嘉芳里,143,17.42%
臺南市,新營區,舊?里,15,13.64%
臺南市,新營區,角帶里,15,10.00%
臺南市,新營區,鐵線里,50,16.18%
臺南市,新營區,五興里,45,11.56%
臺南市,新營區,姑爺里,40,17.92%
臺南市,新營區,新北里,206,10.47%
臺南市,新營區,新南里,215,10.34%
臺南市,新營區,新東里,206,8.11%
臺南市,鹽水區,水秀里,100,15.23%
臺南市,鹽水區,福得里,50,15.27%
臺南市,鹽水區,三生里,12,8.82%
臺南市,鹽水區,武廟里,45,17.81%
臺南市,鹽水區,中境里,33,14.84%
臺南市,鹽水區,水仙里,27,17.69%
臺南市,鹽水區,水正里,44,12.54%
臺南市,鹽水區,橋南里,271,15.32%
臺南市,鹽水區,舊營里,57,17.70%
臺南市,鹽水區,汫水里,79,24.26%
臺南市,鹽水區,岸內里,190,11.88%
臺南市,鹽水區,義稠里,56,15.56%
臺南市,鹽水區,下中里,47,16.03%
臺南市,鹽水區,歡雅里,122,17.54%
臺南市,鹽水區,大莊里,29,15.15%
臺南市,鹽水區,桐寮里,14,11.90%
臺南市,鹽水區,後宅里,34,15.11%
臺南市,鹽水區,孫厝里,38,22.73%
臺南市,鹽水區,竹埔里,67,22.62%
臺南市,鹽水區,下林里,16,13.95%
臺南市,鹽水區,田寮里,17,19.05%
臺南市,鹽水區,大豐里,15,13.64%
臺南市,鹽水區,飯店里,18,15.28%
臺南市,鹽水區,河南里,43,26.92%
臺南市,鹽水區,南港里,55,18.18%
臺南市,白河區,白河里,110,13.72%
臺南市,白河區,永安里,185,13.54%
臺南市,白河區,外角里,66,10.82%
臺南市,白河區,庄內里,70,10.69%
臺南市,白河區,秀祐里,40,11.16%
臺南市,白河區,河東里,106,18.05%
臺南市,白河區,虎山里,27,14.61%
臺南市,白河區,大林里,22,10.87%
