縣市,鄉鎮市區,113Q1宅數
澎湖縣,全區,65
澎湖縣,馬公市,64
澎湖縣,湖西鄉,1
澎湖縣,白沙鄉,0
澎湖縣,西嶼鄉,0
澎湖縣,望安鄉,0
澎湖縣,七美鄉,0
