縣市,鄉鎮市區,112Q1宅數
宜蘭縣,全區,2458
宜蘭縣,宜蘭市,698
宜蘭縣,羅東鎮,192
宜蘭縣,蘇澳鎮,124
宜蘭縣,頭城鎮,234
宜蘭縣,礁溪鄉,428
宜蘭縣,壯圍鄉,69
宜蘭縣,員山鄉,103
宜蘭縣,冬山鄉,233
宜蘭縣,五結鄉,320
宜蘭縣,三星鄉,57
宜蘭縣,大同鄉,0
宜蘭縣,南澳鄉,0
