縣市,鄉鎮市區,112Q2宅數
宜蘭縣,全區,2495
宜蘭縣,宜蘭市,678
宜蘭縣,羅東鎮,199
宜蘭縣,蘇澳鎮,122
宜蘭縣,頭城鎮,257
宜蘭縣,礁溪鄉,425
宜蘭縣,壯圍鄉,64
宜蘭縣,員山鄉,112
宜蘭縣,冬山鄉,266
宜蘭縣,五結鄉,318
宜蘭縣,三星鄉,54
宜蘭縣,大同鄉,0
宜蘭縣,南澳鄉,0
