縣市,鄉鎮市區,099宅數,099比率(%)
桃園市,全區,81140,11.30
桃園市,桃園區,16891,10.91
桃園市,中壢區,16770,11.79
桃園市,平鎮區,7352,10.43
桃園市,八德區,6239,10.23
桃園市,楊梅區,8812,15.61
桃園市,大溪區,3868,12.50
桃園市,蘆竹區,4290,8.27
桃園市,大園區,2549,10.64
桃園市,龜山區,5258,9.73
桃園市,龍潭區,5833,14.37
桃園市,新屋區,1032,8.69
桃園市,觀音區,1932,11.26
桃園市,復興區,314,13.00
