縣市,鄉鎮市區,100宅數,100比率(%)
桃園市,全區,72900,9.97
桃園市,桃園區,15045,9.53
桃園市,中壢區,15460,10.60
桃園市,平鎮區,6503,9.14
桃園市,八德區,5138,8.38
桃園市,楊梅區,7497,13.09
桃園市,大溪區,3790,12.08
桃園市,蘆竹區,3927,7.35
桃園市,大園區,2213,9.06
桃園市,龜山區,4787,8.72
桃園市,龍潭區,5440,13.25
桃園市,新屋區,975,8.04
桃園市,觀音區,1829,10.32
桃園市,復興區,296,12.16
