縣市,鄉鎮市區,111H1宅數,111H1比率(%)
桃園市,全區,82134,9.27
桃園市,桃園區,15655,8.41
桃園市,中壢區,16696,9.48
桃園市,平鎮區,6500,7.82
桃園市,八德區,6086,7.78
桃園市,楊梅區,6747,9.81
桃園市,大溪區,3641,10.34
桃園市,蘆竹區,3668,5.90
桃園市,大園區,5220,16.26
桃園市,龜山區,8301,11.29
桃園市,龍潭區,5649,11.91
桃園市,新屋區,1225,8.20
桃園市,觀音區,2370,9.47
桃園市,復興區,376,13.51
