縣市,鄉鎮市區,109H1宅數,109H1比率(%)
桃園市,全區,81732,9.56
桃園市,桃園區,16665,9.25
桃園市,中壢區,18560,10.82
桃園市,平鎮區,6581,8.03
桃園市,八德區,6702,8.82
桃園市,楊梅區,6918,10.46
桃園市,大溪區,3861,11.12
桃園市,蘆竹區,4013,6.50
桃園市,大園區,3330,10.82
桃園市,龜山區,5339,8.09
桃園市,龍潭區,5758,12.44
桃園市,新屋區,1243,8.79
桃園市,觀音區,2421,10.77
桃園市,復興區,341,12.52
