縣市,鄉鎮市區,112Q3宅數
臺南市,全區,8417
臺南市,新營區,245
臺南市,鹽水區,56
臺南市,白河區,21
臺南市,柳營區,156
臺南市,後壁區,3
臺南市,東山區,21
臺南市,麻豆區,255
臺南市,下營區,20
臺南市,六甲區,88
臺南市,官田區,111
臺南市,大內區,10
臺南市,佳里區,232
臺南市,學甲區,136
臺南市,西港區,189
臺南市,七股區,25
臺南市,將軍區,38
臺南市,北門區,0
臺南市,新化區,124
臺南市,善化區,733
臺南市,新市區,348
臺南市,安定區,281
臺南市,山上區,9
臺南市,玉井區,13
臺南市,楠西區,7
臺南市,南化區,0
臺南市,左鎮區,0
臺南市,仁德區,291
臺南市,歸仁區,394
臺南市,關廟區,189
臺南市,龍崎區,0
臺南市,永康區,883
臺南市,東區,395
臺南市,南區,426
臺南市,北區,585
臺南市,安南區,1571
臺南市,安平區,287
臺南市,中西區,275
