縣市,鄉鎮市區,109Q1宅數
臺南市,全區,5444
臺南市,新營區,126
臺南市,鹽水區,45
臺南市,白河區,9
臺南市,柳營區,77
臺南市,後壁區,2
臺南市,東山區,18
臺南市,麻豆區,192
臺南市,下營區,15
臺南市,六甲區,48
臺南市,官田區,87
臺南市,大內區,0
臺南市,佳里區,134
臺南市,學甲區,66
臺南市,西港區,41
臺南市,七股區,3
臺南市,將軍區,34
臺南市,北門區,0
臺南市,新化區,35
臺南市,善化區,549
臺南市,新市區,309
臺南市,安定區,116
臺南市,山上區,17
臺南市,玉井區,11
臺南市,楠西區,8
臺南市,南化區,0
臺南市,左鎮區,0
臺南市,仁德區,129
臺南市,歸仁區,119
臺南市,關廟區,78
臺南市,龍崎區,0
臺南市,永康區,907
臺南市,東區,431
臺南市,南區,211
臺南市,北區,292
臺南市,安南區,530
臺南市,安平區,461
臺南市,中西區,344
