縣市,鄉鎮市區,113H1宅數,113H1比率(%)
苗栗縣,全區,22609,10.65
苗栗縣,苗栗市,4042,10.66
苗栗縣,苑裡鎮,1615,10.09
苗栗縣,通霄鎮,1272,11.80
苗栗縣,竹南鎮,3067,8.43
苗栗縣,頭份市,3866,8.89
苗栗縣,後龍鎮,1480,11.54
苗栗縣,卓蘭鎮,527,10.91
苗栗縣,大湖鄉,740,15.63
苗栗縣,公館鄉,1084,9.13
苗栗縣,銅鑼鄉,766,12.37
苗栗縣,南庄鄉,530,14.89
苗栗縣,頭屋鄉,443,12.52
苗栗縣,三義鄉,773,13.15
苗栗縣,西湖鄉,276,12.32
苗栗縣,造橋鄉,1331,19.84
苗栗縣,三灣鄉,336,13.27
苗栗縣,獅潭鄉,330,20.90
苗栗縣,泰安鄉,131,11.59
