縣市,鄉鎮市區,村里,107年宅數,107年比例
苗栗縣,苗栗市,中苗里,84,13.29%
苗栗縣,苗栗市,建功里,285,13.01%
苗栗縣,苗栗市,青苗里,73,11.91%
苗栗縣,苗栗市,玉清里,89,9.08%
苗栗縣,苗栗市,玉華里,128,8.59%
苗栗縣,苗栗市,維新里,119,8.20%
苗栗縣,苗栗市,維祥里,118,8.12%
苗栗縣,苗栗市,綠苗里,75,15.14%
苗栗縣,苗栗市,高苗里,166,10.59%
苗栗縣,苗栗市,玉苗里,63,13.96%
苗栗縣,苗栗市,大同里,68,18.37%
苗栗縣,苗栗市,新苗里,72,15.01%
苗栗縣,苗栗市,勝利里,186,10.33%
苗栗縣,苗栗市,恭敬里,163,12.34%
苗栗縣,苗栗市,上苗里,138,14.64%
苗栗縣,苗栗市,北苗里,211,8.54%
苗栗縣,苗栗市,清華里,214,13.04%
苗栗縣,苗栗市,嘉盛里,149,9.62%
苗栗縣,苗栗市,福星里,217,10.64%
苗栗縣,苗栗市,新川里,62,12.13%
苗栗縣,苗栗市,文山里,167,10.16%
苗栗縣,苗栗市,福麗里,251,10.38%
苗栗縣,苗栗市,水源里,304,19.29%
苗栗縣,苗栗市,新英里,116,14.21%
苗栗縣,苗栗市,福安里,128,8.87%
苗栗縣,苗栗市,嘉新里,76,7.38%
苗栗縣,苗栗市,南勢里,136,15.65%
苗栗縣,苗栗市,文聖里,102,7.37%
苗栗縣,苑裡鎮,苑東里,91,9.58%
苗栗縣,苑裡鎮,苑南里,66,8.75%
苗栗縣,苑裡鎮,苑北里,53,11.69%
苗栗縣,苑裡鎮,西平里,58,10.22%
苗栗縣,苑裡鎮,苑港里,53,13.82%
苗栗縣,苑裡鎮,西勢里,131,15.36%
苗栗縣,苑裡鎮,海岸里,51,14.19%
苗栗縣,苑裡鎮,房裡里,93,11.38%
苗栗縣,苑裡鎮,客庄里,206,11.63%
苗栗縣,苑裡鎮,中正里,114,14.43%
苗栗縣,苑裡鎮,苑坑里,33,10.84%
苗栗縣,苑裡鎮,水坡里,16,10.68%
苗栗縣,苑裡鎮,新復里,40,8.53%
苗栗縣,苑裡鎮,山?里,145,22.30%
苗栗縣,苑裡鎮,舊社里,85,11.65%
苗栗縣,苑裡鎮,福田里,47,11.29%
苗栗縣,苑裡鎮,石鎮里,21,15.24%
苗栗縣,苑裡鎮,蕉埔里,37,16.05%
苗栗縣,苑裡鎮,社苓里,92,10.90%
苗栗縣,苑裡鎮,泰田里,58,10.15%
苗栗縣,苑裡鎮,上?里,25,4.88%
苗栗縣,苑裡鎮,玉田里,41,7.27%
苗栗縣,苑裡鎮,南勢里,52,23.03%
苗栗縣,苑裡鎮,山柑里,44,8.62%
苗栗縣,苑裡鎮,田心里,36,5.73%
苗栗縣,通霄鎮,通東里,76,14.64%
苗栗縣,通霄鎮,通西里,118,12.26%
苗栗縣,通霄鎮,平元里,61,8.45%
苗栗縣,通霄鎮,梅南里,48,9.61%
苗栗縣,通霄鎮,圳頭里,21,10.26%
苗栗縣,通霄鎮,通南里,106,10.34%
苗栗縣,通霄鎮,城北里,26,11.83%
苗栗縣,通霄鎮,城南里,33,12.43%
苗栗縣,通霄鎮,南和里,20,8.51%
苗栗縣,通霄鎮,福興里,28,15.97%
苗栗縣,通霄鎮,坪頂里,49,13.77%
苗栗縣,通霄鎮,五南里,70,14.40%
苗栗縣,通霄鎮,五北里,52,12.54%
苗栗縣,通霄鎮,內湖里,67,10.73%
苗栗縣,通霄鎮,楓樹里,17,16.18%
苗栗縣,通霄鎮,烏眉里,48,17.47%
苗栗縣,通霄鎮,福龍里,25,23.61%
苗栗縣,通霄鎮,福源里,30,12.70%
苗栗縣,通霄鎮,通灣里,81,11.41%
苗栗縣,通霄鎮,新埔里,64,16.23%
苗栗縣,通霄鎮,內島里,52,18.84%
苗栗縣,通霄鎮,白東里,127,20.00%
苗栗縣,通霄鎮,白西里,49,16.81%
苗栗縣,通霄鎮,平安里,98,11.75%
苗栗縣,竹南鎮,竹南里,130,12.33%
苗栗縣,竹南鎮,照南里,235,14.42%
苗栗縣,竹南鎮,正南里,216,16.06%
苗栗縣,竹南鎮,新南里,608,22.29%
苗栗縣,竹南鎮,大厝里,314,12.54%
苗栗縣,竹南鎮,營盤里,161,10.00%
苗栗縣,竹南鎮,聖福里,73,6.02%
苗栗縣,竹南鎮,竹興里,165,11.93%
苗栗縣,竹南鎮,龍鳳里,73,8.13%
苗栗縣,竹南鎮,山佳里,402,15.69%
苗栗縣,竹南鎮,中港里,98,16.12%
苗栗縣,竹南鎮,中華里,121,9.45%
苗栗縣,竹南鎮,中英里,51,8.17%
苗栗縣,竹南鎮,中美里,33,5.09%
苗栗縣,竹南鎮,開元里,65,11.08%
苗栗縣,竹南鎮,海口里,144,8.70%
苗栗縣,竹南鎮,港墘里,55,7.25%
苗栗縣,竹南鎮,公?里,47,9.47%
苗栗縣,竹南鎮,大埔里,1204,33.33%
苗栗縣,竹南鎮,頂埔里,107,10.54%
苗栗縣,竹南鎮,崎頂里,185,11.41%
苗栗縣,竹南鎮,公義里,68,14.65%
苗栗縣,竹南鎮,佳興里,98,8.28%
苗栗縣,竹南鎮,天文里,54,6.22%
苗栗縣,竹南鎮,龍山里,198,19.70%
苗栗縣,頭份市,流東里,63,8.53%
苗栗縣,頭份市,珊湖里,252,25.99%
苗栗縣,頭份市,斗煥里,133,11.24%
苗栗縣,頭份市,新華里,112,8.18%
苗栗縣,頭份市,興隆里,301,15.01%
苗栗縣,頭份市,上埔里,102,10.17%
苗栗縣,頭份市,土牛里,120,25.42%
苗栗縣,頭份市,頭份里,150,10.01%
苗栗縣,頭份市,忠孝里,140,10.05%
苗栗縣,頭份市,仁愛里,140,15.33%
苗栗縣,頭份市,信義里,68,15.79%
苗栗縣,頭份市,和平里,55,12.26%
苗栗縣,頭份市,民族里,158,13.20%
苗栗縣,頭份市,東庄里,643,29.10%
苗栗縣,頭份市,後庄里,428,20.79%
苗栗縣,頭份市,山下里,127,7.93%
苗栗縣,頭份市,蟠桃里,327,16.64%
苗栗縣,頭份市,田寮里,280,13.67%
苗栗縣,頭份市,蘆竹里,64,12.94%
苗栗縣,頭份市,上興里,439,32.65%
苗栗縣,頭份市,下興里,54,5.33%
苗栗縣,頭份市,尖山里,68,12.32%
苗栗縣,頭份市,尖下里,88,9.42%
苗栗縣,頭份市,廣興里,47,15.28%
苗栗縣,頭份市,濫坑里,127,13.77%
苗栗縣,頭份市,民權里,206,19.67%
苗栗縣,頭份市,民生里,87,9.32%
苗栗縣,頭份市,建國里,183,12.53%
苗栗縣,頭份市,成功里,197,12.40%
苗栗縣,頭份市,自強里,161,14.82%
苗栗縣,頭份市,合興里,97,8.30%
苗栗縣,頭份市,文化里,301,18.05%
苗栗縣,頭份市,中興里,337,25.00%
苗栗縣,後龍鎮,南龍里,82,13.16%
苗栗縣,後龍鎮,中龍里,65,17.58%
苗栗縣,後龍鎮,北龍里,61,10.53%
苗栗縣,後龍鎮,大庄里,149,9.26%
