縣市,鄉鎮市區,099宅數,099比率(%)
苗栗縣,全區,16749,9.53
苗栗縣,苗栗市,3116,9.44
苗栗縣,苑裡鎮,1053,8.02
苗栗縣,通霄鎮,896,8.70
苗栗縣,竹南鎮,2352,9.25
苗栗縣,頭份市,3075,9.49
苗栗縣,後龍鎮,863,7.72
苗栗縣,卓蘭鎮,383,8.75
苗栗縣,大湖鄉,568,12.67
苗栗縣,公館鄉,914,8.79
苗栗縣,銅鑼鄉,533,9.51
苗栗縣,南庄鄉,329,10.03
苗栗縣,頭屋鄉,253,7.88
苗栗縣,三義鄉,596,10.63
苗栗縣,西湖鄉,183,8.59
苗栗縣,造橋鄉,1062,16.75
苗栗縣,三灣鄉,271,11.49
苗栗縣,獅潭鄉,166,11.26
苗栗縣,泰安鄉,136,13.32
