縣市,鄉鎮市區,110H1宅數,110H1比率(%)
苗栗縣,全區,22762,11.13
苗栗縣,苗栗市,4020,10.89
苗栗縣,苑裡鎮,1532,10.08
苗栗縣,通霄鎮,1252,11.70
苗栗縣,竹南鎮,3451,10.05
苗栗縣,頭份市,4220,10.19
苗栗縣,後龍鎮,1356,10.98
苗栗縣,卓蘭鎮,448,9.41
苗栗縣,大湖鄉,702,14.96
苗栗縣,公館鄉,1169,10.11
苗栗縣,銅鑼鄉,705,11.75
苗栗縣,南庄鄉,471,13.54
苗栗縣,頭屋鄉,403,11.76
苗栗縣,三義鄉,632,10.91
苗栗縣,西湖鄉,255,11.54
苗栗縣,造橋鄉,1398,21.31
苗栗縣,三灣鄉,312,12.48
苗栗縣,獅潭鄉,294,18.80
苗栗縣,泰安鄉,142,12.95
