縣市,鄉鎮市區,村里,104年宅數,104年比例
苗栗縣,苗栗市,中苗里,70,11.40%
苗栗縣,苗栗市,建功里,274,12.74%
苗栗縣,苗栗市,青苗里,77,12.96%
苗栗縣,苗栗市,玉清里,83,8.65%
苗栗縣,苗栗市,玉華里,104,7.23%
苗栗縣,苗栗市,維新里,116,8.07%
苗栗縣,苗栗市,維祥里,118,8.28%
苗栗縣,苗栗市,綠苗里,61,13.25%
苗栗縣,苗栗市,高苗里,189,12.25%
苗栗縣,苗栗市,玉苗里,61,13.51%
苗栗縣,苗栗市,大同里,72,19.57%
苗栗縣,苗栗市,新苗里,78,16.00%
苗栗縣,苗栗市,勝利里,172,9.84%
苗栗縣,苗栗市,恭敬里,174,13.25%
苗栗縣,苗栗市,上苗里,134,14.13%
苗栗縣,苗栗市,北苗里,186,7.77%
苗栗縣,苗栗市,清華里,194,11.96%
苗栗縣,苗栗市,嘉盛里,143,9.24%
苗栗縣,苗栗市,福星里,196,9.98%
苗栗縣,苗栗市,新川里,81,16.07%
苗栗縣,苗栗市,文山里,147,10.02%
苗栗縣,苗栗市,福麗里,183,8.12%
苗栗縣,苗栗市,水源里,308,20.03%
苗栗縣,苗栗市,新英里,115,14.06%
苗栗縣,苗栗市,福安里,125,9.02%
苗栗縣,苗栗市,嘉新里,71,6.93%
苗栗縣,苗栗市,南勢里,134,15.73%
苗栗縣,苗栗市,文聖里,100,7.70%
苗栗縣,苑裡鎮,苑東里,94,10.16%
苗栗縣,苑裡鎮,苑南里,79,10.59%
苗栗縣,苑裡鎮,苑北里,75,16.50%
苗栗縣,苑裡鎮,西平里,61,10.96%
苗栗縣,苑裡鎮,苑港里,52,13.96%
苗栗縣,苑裡鎮,西勢里,103,13.08%
苗栗縣,苑裡鎮,海岸里,60,16.67%
苗栗縣,苑裡鎮,房裡里,86,10.93%
苗栗縣,苑裡鎮,客庄里,176,10.38%
苗栗縣,苑裡鎮,中正里,80,11.04%
苗栗縣,苑裡鎮,苑坑里,36,11.69%
苗栗縣,苑裡鎮,水坡里,13,8.65%
苗栗縣,苑裡鎮,新復里,44,9.51%
苗栗縣,苑裡鎮,山?里,102,17.14%
苗栗縣,苑裡鎮,舊社里,83,11.60%
苗栗縣,苑裡鎮,福田里,51,12.58%
苗栗縣,苑裡鎮,石鎮里,23,16.67%
苗栗縣,苑裡鎮,蕉埔里,35,16.46%
苗栗縣,苑裡鎮,社苓里,65,8.48%
苗栗縣,苑裡鎮,泰田里,40,7.58%
苗栗縣,苑裡鎮,上?里,24,4.88%
苗栗縣,苑裡鎮,玉田里,54,10.09%
苗栗縣,苑裡鎮,南勢里,52,23.81%
苗栗縣,苑裡鎮,山柑里,43,10.12%
苗栗縣,苑裡鎮,田心里,64,10.63%
苗栗縣,通霄鎮,通東里,75,14.53%
苗栗縣,通霄鎮,通西里,103,10.80%
苗栗縣,通霄鎮,平元里,63,8.70%
苗栗縣,通霄鎮,梅南里,52,10.42%
苗栗縣,通霄鎮,圳頭里,25,12.42%
苗栗縣,通霄鎮,通南里,108,10.68%
苗栗縣,通霄鎮,城北里,25,11.45%
苗栗縣,通霄鎮,城南里,35,14.04%
苗栗縣,通霄鎮,南和里,23,10.16%
苗栗縣,通霄鎮,福興里,20,12.82%
苗栗縣,通霄鎮,坪頂里,49,13.83%
苗栗縣,通霄鎮,五南里,52,10.73%
苗栗縣,通霄鎮,五北里,41,10.10%
苗栗縣,通霄鎮,內湖里,68,10.89%
苗栗縣,通霄鎮,楓樹里,16,14.49%
苗栗縣,通霄鎮,烏眉里,47,17.37%
苗栗縣,通霄鎮,福龍里,32,29.58%
苗栗縣,通霄鎮,福源里,47,19.84%
苗栗縣,通霄鎮,通灣里,80,11.29%
苗栗縣,通霄鎮,新埔里,56,14.29%
苗栗縣,通霄鎮,內島里,52,18.96%
苗栗縣,通霄鎮,白東里,126,19.89%
苗栗縣,通霄鎮,白西里,52,17.92%
苗栗縣,通霄鎮,平安里,75,9.08%
苗栗縣,竹南鎮,竹南里,96,9.11%
苗栗縣,竹南鎮,照南里,149,10.06%
苗栗縣,竹南鎮,正南里,161,12.82%
苗栗縣,竹南鎮,新南里,429,19.09%
苗栗縣,竹南鎮,大厝里,247,10.61%
苗栗縣,竹南鎮,營盤里,145,9.33%
苗栗縣,竹南鎮,聖福里,73,6.05%
苗栗縣,竹南鎮,竹興里,125,9.85%
苗栗縣,竹南鎮,龍鳳里,65,7.37%
苗栗縣,竹南鎮,山佳里,223,10.29%
苗栗縣,竹南鎮,中港里,83,14.03%
苗栗縣,竹南鎮,中華里,108,8.63%
苗栗縣,竹南鎮,中英里,48,8.58%
苗栗縣,竹南鎮,中美里,43,6.64%
苗栗縣,竹南鎮,開元里,100,17.45%
苗栗縣,竹南鎮,海口里,122,8.52%
苗栗縣,竹南鎮,港墘里,69,9.56%
苗栗縣,竹南鎮,公?里,46,9.33%
苗栗縣,竹南鎮,大埔里,476,25.42%
苗栗縣,竹南鎮,頂埔里,79,7.86%
苗栗縣,竹南鎮,崎頂里,150,9.69%
苗栗縣,竹南鎮,公義里,73,16.55%
苗栗縣,竹南鎮,佳興里,114,9.89%
苗栗縣,竹南鎮,天文里,100,11.68%
苗栗縣,竹南鎮,龍山里,69,7.78%
苗栗縣,頭份市,流東里,62,8.37%
苗栗縣,頭份市,珊湖里,223,23.20%
苗栗縣,頭份市,斗煥里,124,10.46%
苗栗縣,頭份市,新華里,100,7.33%
苗栗縣,頭份市,興隆里,163,9.63%
苗栗縣,頭份市,上埔里,51,5.94%
苗栗縣,頭份市,土牛里,42,11.82%
